Pop,Cohort,Bench,Position,Envelope 1 Biomass (g),Envelope 2 Biomass (g),Envelope 3 Biomass (g),Below Ground Biomass (g) STTO-BH,Notes 
STPO,cohort 3,1,F04,,,,,
STPO,cohort 3,1,G09,0.043,,,,
STPO,cohort 4,1,A11,0.0058,,,,
STPO,cohort 4,1,B12,0.006,,,,
STPO,cohort 4,1,C05,,,,,NO PLANT
STPO,cohort 4,1,C13,,,,,NO PLANT
STPO,cohort 4,1,D10,,,,,NO PLANT
STPO,cohort 4,1,E07,,,,,NO PLANT
STPO,cohort 5,1,A01,0.0091,,,,
STPO,cohort 5,1,A13,0.0224,,,,
STPO,cohort 5,1,B02,0.0031,,,,
STPO,cohort 5,1,D04,0.0015,,,,
STPO,cohort 5,1,E11,,,,,NO PLANT
STPO,cohort 5,1,G01,,,,,NO PLANT
STPO,cohort 6,1,A03,0.0076,,,,
STPO,cohort 6,1,D06,0.0079,,,,
STPO,cohort 6,1,D08,0.0113,,,,
STPO,cohort 6,1,E05,0.004,,,,
STPO,cohort 6,1,E13,0.0043,,,,
STPO,cohort 6,1,G11,0.0093,,,,
STPO,cohort 7,1,A05,,,,,NO PLANT
STPO,cohort 7,1,D02,,,,,
STPO,cohort 7,1,D12,0.0017,,,,
STPO,cohort 7,1,E01,,,,,NO PLANT
STPO,cohort 7,1,F08,,,,,NO PLANT
STPO,cohort 7,1,F14,,,,,NO PLANT
STPO,cohort 8,1,B08,0.0091,,,,
STPO,cohort 8,1,B10,0.0105,,,,
STPO,cohort 8,1,C01,0.0245,,,,
STPO,cohort 8,1,D14,0.0094,,,,
STPO,cohort 8,1,F10,,,,,NO PLANT
STPO,cohort 8,1,G13,,,,,NO PLANT
CACO1,blank,4,B12,,,,,
STPO,cohort 1,2,B04,,,,,
STPO,cohort 1,2,B06,0.0197,,,,
STPO,cohort 1,2,B08,0.0203,,,,
STPO,cohort 1,2,B10,0.0125,,,,
STPO,cohort 1,2,E13,,,,,
STPO,cohort 1,2,G09,0.0106,,,,
STPO,cohort 2,2,A09,0.015,,,,
STPO,cohort 2,2,A11,0.0229,,,,
STPO,cohort 2,2,B02,,,,,
STPO,cohort 2,2,E05,0.0274,,,,
STPO,cohort 2,2,F04,0.0186,,,,
STPO,cohort 2,2,G05,0.0117,,,,
STPO,cohort 3,2,A03,0.0075,,,,
STPO,cohort 3,2,D08,0.0207,,,,
STPO,cohort 3,2,E01,0.0231,,,,
STPO,cohort 3,2,E11,0.0586,,,,
STPO,cohort 3,2,F06,0.0056,,,,
STPO,cohort 3,2,F14,,,,,NO PLANT
STPO,cohort 4,2,A13,,,,,NO PLANT
STPO,cohort 4,2,C05,,,,,NO PLANT
STPO,cohort 4,2,C07,0.0044,,,,
STPO,cohort 4,2,D04,0.0109,,,,
STPO,cohort 4,2,D06,,,,,
STPO,cohort 4,2,E03,,,,,NO PLANT
STPO,cohort 5,2,A01,0.0102,,,,
STPO,cohort 5,2,A07,0.0042,,,,
STPO,cohort 5,2,C13,0.0114,,,,
STPO,cohort 5,2,F08,0.0044,,,,
STPO,cohort 5,2,F10,,,,,NO PLANT
STPO,cohort 5,2,G13,,,,,NO PLANT
STPO,cohort 6,2,C03,0.0094,,,,
STPO,cohort 6,2,C09,0.0039,,,,
STPO,cohort 6,2,C11,0.0068,,,,
STPO,cohort 6,2,D02,0.0032,,,,
STPO,cohort 6,2,E07,0.0058,,,,
STPO,cohort 6,2,E09,,,,,
STPO,cohort 7,2,D10,0.0018,,,,
STPO,cohort 7,2,D12,,,,,
STPO,cohort 7,2,D14,,,,,
STPO,cohort 7,2,F12,,,,,NO PLANT
STPO,cohort 7,2,G01,,,,,NO PLANT
STPO,cohort 7,2,G07,,,,,NO PLANT
STPO,cohort 8,2,A05,,,,,
STPO,cohort 8,2,B12,0.0045,,,,
STPO,cohort 8,2,B14,0.0127,,,,
STPO,cohort 8,2,F02,0.0095,,,,
STPO,cohort 8,2,G03,,,,,NO PLANT
STPO,cohort 8,2,G11,,,,,NO PLANT
CAAM,blank,4,A13,,,,,
STPO,cohort 1,3,A05,0.0178,,,,
STPO,cohort 1,3,A07,0.0166,,,,
STPO,cohort 1,3,D12,0.0062,,,,
STPO,cohort 1,3,E07,0.0275,,,,
STPO,cohort 1,3,F02,0.0136,,,,
STPO,cohort 1,3,F06,0.0111,,,,
STPO,cohort 2,3,A11,0.0161,,,,
STPO,cohort 2,3,B04,0.0213,,,,
STPO,cohort 2,3,B06,0.075,,,,
STPO,cohort 2,3,B10,0.0194,,,,
STPO,cohort 2,3,B14,0.0062,,,,
STPO,cohort 2,3,E09,0.0059,,,,
STPO,cohort 3,3,B02,0.0117,,,,
STPO,cohort 3,3,C09,0.0078,,,,
STPO,cohort 3,3,D14,0.0172,,,,
STPO,cohort 3,3,E03,0.0487,,,,
STPO,cohort 3,3,E13,0.0369,,,,
STPO,cohort 3,3,G09,0,,,,
STPO,cohort 4,3,A09,0.003,,,,
STPO,cohort 4,3,B12,0.0035,,,,
STPO,cohort 4,3,D02,0.0028,,,,
STPO,cohort 4,3,E01,,,,,NO PLANT
STPO,cohort 4,3,G01,,,,,NO PLANT
STPO,cohort 4,3,G03,,,,,NO PLANT
STPO,cohort 5,3,A01,0.0068,,,,
STPO,cohort 5,3,A03,0.006,,,,
STPO,cohort 5,3,E05,0.0022,,,,NO PLANT
STPO,cohort 5,3,F04,0.0067,,,,
STPO,cohort 5,3,G05,,,,,NO PLANT
STPO,cohort 5,3,G11,,,,,NO PLANT
STPO,cohort 6,3,B08,0.0017,,,,
STPO,cohort 6,3,C07,0.0037,,,,
STPO,cohort 6,3,D04,0.0067,,,,
STPO,cohort 6,3,D10,0.0037,,,,
STPO,cohort 6,3,F10,0.0111,,,,NO PLANT
STPO,cohort 6,3,F14,0.0064,,,,
STPO,cohort 7,3,C03,,,,,
STPO,cohort 7,3,C05,0.0039,,,,
STPO,cohort 7,3,C11,,,,,NO PLANT
STPO,cohort 7,3,C13,,,,,NO PLANT
STPO,cohort 7,3,E11,,,,,NO PLANT
STPO,cohort 7,3,F08,,,,,NO PLANT
STPO,cohort 8,3,A13,0.0129,,,,
STPO,cohort 8,3,C01,0.0032,,,,
STPO,cohort 8,3,D06,0.0061,,,,
STPO,cohort 8,3,D08,0.0079,,,,
STPO,cohort 8,3,F12,,,,,
STPO,cohort 8,3,G13,,,,,NO PLANT
CAIN3,blank,4,F10,,,,,
STPO,cohort 1,4,A01,0.0243,,,,
STPO,cohort 1,4,A07,0.0277,,,,
STPO,cohort 1,4,B12,0.01,,,,
STPO,cohort 1,4,E03,0.0159,,,,
STPO,cohort 1,4,F10,0.0077,,,,
STPO,cohort 1,4,G11,0.0094,,,,
STPO,cohort 2,4,C09,0.0156,,,,
STPO,cohort 2,4,C11,0.0103,,,,
STPO,cohort 2,4,D10,0.0029,,,,
STPO,cohort 2,4,E01,0.0051,,,,
STPO,cohort 2,4,E05,0.0102,,,,
STPO,cohort 2,4,E09,0.0117,,,,
STPO,cohort 3,4,B08,,,,,NO PLANT
STPO,cohort 3,4,B14,0.0048,,,,
STPO,cohort 3,4,C05,0.0079,,,,
STPO,cohort 3,4,D08,0.0259,,,,
STPO,cohort 3,4,F04,0.0208,,,,
STPO,cohort 3,4,G05,0.0626,,,,
STPO,cohort 4,4,A05,,,,,NO PLANT
STPO,cohort 4,4,A13,,,,,NO PLANT
STPO,cohort 4,4,D04,0.0006,,,,
STPO,cohort 4,4,E07,0.0022,,,,
STPO,cohort 4,4,F02,0.0063,,,,
STPO,cohort 4,4,G03,0.0077,,,,
STPO,cohort 5,4,B10,0.0064,,,,
STPO,cohort 5,4,C13,0.0107,,,,
STPO,cohort 5,4,D12,,,,,NO PLANT
STPO,cohort 5,4,F08,,,,,NO PLANT
STPO,cohort 5,4,G09,,,,,NO PLANT
STPO,cohort 5,4,G13,,,,,NO PLANT
STPO,cohort 6,4,A03,0.0009,,,,
STPO,cohort 6,4,C01,0.003,,,,
STPO,cohort 6,4,D14,0.0026,,,,
STPO,cohort 6,4,E11,,,,,
STPO,cohort 6,4,F14,0.0065,,,,
STPO,cohort 6,4,G07,0.0055,,,,
STPO,cohort 7,4,B02,0.0043,,,,
STPO,cohort 7,4,C03,,,,,
STPO,cohort 7,4,C07,,,,,NO PLANT
STPO,cohort 7,4,D02,,,,,NO PLANT
STPO,cohort 7,4,D06,,,,,NO PLANT
STPO,cohort 7,4,G01,,,,,NO PLANT
STPO,cohort 8,4,A09,0.0086,,,,
STPO,cohort 8,4,A11,0.0085,,,,
STPO,cohort 8,4,B04,0.0098,,,,
STPO,cohort 8,4,E13,,,,,
STPO,cohort 8,4,F06,0.0021,,,,
STPO,cohort 8,4,F12,,,,,NO PLANT
STGL1,blank,4,C05,,,,,
STTO_BH,cohort 1,1,A05,0.0378,,,0.056,
STTO_BH,cohort 1,1,A07,0.0239,,,0.0124,
STTO_BH,cohort 1,1,C07,0.0147,,,0.0103,
STTO_BH,cohort 1,1,C13,0.0273,,,0.0205,
STTO_BH,cohort 1,1,D04,0.0321,,,0.023,
STTO_BH,cohort 1,1,G05,0.011,,,0.0149,
STTO_BH,cohort 2,1,A03,,,,,NO PLANT
STTO_BH,cohort 2,1,A09,0.0081,,,0.005,
STTO_BH,cohort 2,1,B12,,,,,NO PLANT
STTO_BH,cohort 2,1,E05,,,,,NO PLANT
STTO_BH,cohort 2,1,F14,,,,,NO PLANT
STTO_BH,cohort 2,1,G09,,,,,NO PLANT
STTO_BH,cohort 3,1,A01,0.0469,,,0.0385,
STTO_BH,cohort 3,1,B04,0.0116,,,0.0083,
STTO_BH,cohort 3,1,D12,0.017,,,0.0123,
STTO_BH,cohort 3,1,F04,,,,,NO PLANT
STTO_BH,cohort 3,1,F10,,,,,NO PLANT
STTO_BH,cohort 3,1,G11,,,,,NO PLANT
STTO_BH,cohort 4,1,B02,0.021,,,0.0146,
STTO_BH,cohort 4,1,C11,0.0216,,,0.0198,
STTO_BH,cohort 4,1,D02,0.0161,,,0.0045,
STTO_BH,cohort 4,1,F06,,,,,NO PLANT
STTO_BH,cohort 4,1,G07,,,,,NO PLANT
STTO_BH,cohort 4,1,G13,,,,,NO PLANT
STTO_BH,cohort 5,1,A11,,,,,NO PLANT
STTO_BH,cohort 5,1,B08,0.0072,,,0.0143,
STTO_BH,cohort 5,1,B10,0.0153,,,0.0055,
STTO_BH,cohort 5,1,C03,,,,,NO PLANT
STTO_BH,cohort 5,1,E09,0.0135,,,0.0068,
STTO_BH,cohort 5,1,E11,,,,,NO PLANT
STTO_BH,cohort 6,1,B14,0.0085,,,0.0066,
STTO_BH,cohort 6,1,D06,0.0054,,,0.0016,
STTO_BH,cohort 6,1,E07,,,,,NO PLANT
STTO_BH,cohort 6,1,E13,,,,,NO PLANT
STTO_BH,cohort 6,1,F08,,,,,NO PLANT
STTO_BH,cohort 6,1,G03,,,,,NO PLANT
STTO_BH,cohort 7,1,A13,0.0042,,,0.0053,
STTO_BH,cohort 7,1,B06,0.0047,,,0.0027,
STTO_BH,cohort 7,1,C01,,,,,NO PLANT
STTO_BH,cohort 7,1,C09,,,,,NO PLANT
STTO_BH,cohort 7,1,D14,,,,,NO PLANT
STTO_BH,cohort 7,1,E03,,,,,NO PLANT
STTO_BH,cohort 8,1,C05,,,,,NO PLANT
STTO_BH,cohort 8,1,D08,,,,,NO PLANT
STTO_BH,cohort 8,1,D10,,,,,NO PLANT
STTO_BH,cohort 8,1,F02,,,,,NO PLANT
STTO_BH,cohort 8,1,F12,,,,,NO PLANT
STTO_BH,cohort 8,1,G01,,,,,NO PLANT
STIN,blank,4,A07,,,,,
STTO_BH,cohort 1,2,B10,0.0158,,,0.0193,
STTO_BH,cohort 1,2,D12,0.0532,,,0.0604,
STTO_BH,cohort 1,2,E09,0.0372,,,0.0242,
STTO_BH,cohort 1,2,F04,0.0391,,,0.0115,
STTO_BH,cohort 1,2,G01,0.0703,,,0.0698,
STTO_BH,cohort 1,2,G13,0.0219,,,0.0207,
STTO_BH,cohort 2,2,A11,,,,,NO PLANT
STTO_BH,cohort 2,2,D06,,,,,NO PLANT
STTO_BH,cohort 2,2,D10,,,,,NO PLANT
STTO_BH,cohort 2,2,E03,0.0068,,,0.0018,
STTO_BH,cohort 2,2,F02,,,,,NO PLANT
STTO_BH,cohort 2,2,F06,,,,,NO PLANT
STTO_BH,cohort 3,2,A05,0.0285,,,0.0141,
STTO_BH,cohort 3,2,A09,0.009,,,0.006,
STTO_BH,cohort 3,2,C01,,,,,NO PLANT
STTO_BH,cohort 3,2,D14,0.0037,,,0.0029,
STTO_BH,cohort 3,2,E05,,,,,NO PLANT
STTO_BH,cohort 3,2,E07,,,,,NO PLANT
STTO_BH,cohort 4,2,A01,0.0322,,,0.0181,
STTO_BH,cohort 4,2,A03,0.0093,,,0.0106,
STTO_BH,cohort 4,2,B02,,,,,
STTO_BH,cohort 4,2,B08,0.008,,,0.0035,
STTO_BH,cohort 4,2,G03,,,,,NO PLANT
STTO_BH,cohort 4,2,G07,,,,,NO PLANT
STTO_BH,cohort 5,2,B04,0.0148,,,0.0246,
STTO_BH,cohort 5,2,B12,0.0089,,,0.0065,
STTO_BH,cohort 5,2,C09,,,,,NO PLANT
STTO_BH,cohort 5,2,E11,0.0166,,,0.0087,
STTO_BH,cohort 5,2,F10,,,,,NO PLANT
STTO_BH,cohort 5,2,F12,,,,,NO PLANT
STTO_BH,cohort 6,2,C05,0.0099,,,0.005,
STTO_BH,cohort 6,2,C13,0.0053,,,0.0069,
STTO_BH,cohort 6,2,D02,,,,,NO PLANT
STTO_BH,cohort 6,2,D08,,,,,NO PLANT
STTO_BH,cohort 6,2,F14,,,,,NO PLANT
STTO_BH,cohort 6,2,G05,,,,,NO PLANT
STTO_BH,cohort 7,2,A13,,,,,
STTO_BH,cohort 7,2,B14,,,,,
STTO_BH,cohort 7,2,C07,,,,,NO PLANT
STTO_BH,cohort 7,2,C11,,,,,NO PLANT
STTO_BH,cohort 7,2,E13,,,,,NO PLANT
STTO_BH,cohort 7,2,G09,,,,,NO PLANT
STTO_BH,cohort 8,2,A07,,,,,NO PLANT
STTO_BH,cohort 8,2,B06,,,,,NO PLANT
STTO_BH,cohort 8,2,C03,,,,,NO PLANT
STTO_BH,cohort 8,2,D04,,,,,NO PLANT
STTO_BH,cohort 8,2,F08,,,,,NO PLANT
STTO_BH,cohort 8,2,G11,,,,,NO PLANT
CAAN1,blank,4,B08,,,,,
STTO_BH,cohort 1,3,A01,0.0454,,,0.0227,
STTO_BH,cohort 1,3,A05,0.0202,,,0.0125,
STTO_BH,cohort 1,3,B14,0.0202,,,0.0174,
STTO_BH,cohort 1,3,C03,0.1085,,,0.0327,
STTO_BH,cohort 1,3,C11,0.0187,,,0.0105,
STTO_BH,cohort 1,3,E13,0.0382,,,0.024,
STTO_BH,cohort 2,3,A03,,,,,NO PLANT
STTO_BH,cohort 2,3,B08,,,,,NO PLANT
STTO_BH,cohort 2,3,D10,,,,,NO PLANT
STTO_BH,cohort 2,3,E03,,,,,NO PLANT
STTO_BH,cohort 2,3,F10,,,,,NO PLANT
STTO_BH,cohort 2,3,G01,,,,,NO PLANT
STTO_BH,cohort 3,3,B10,0.0272,,,0.0241,
STTO_BH,cohort 3,3,D06,0.0162,,,0.0334,
STTO_BH,cohort 3,3,D14,,,,,NO PLANT
STTO_BH,cohort 3,3,F04,,,,,NO PLANT
STTO_BH,cohort 3,3,F08,,,,,NO PLANT
STTO_BH,cohort 3,3,F12,,,,,NO PLANT
STTO_BH,cohort 4,3,A11,0.0111,,,,
STTO_BH,cohort 4,3,B06,0.0166,,,0.0166,
STTO_BH,cohort 4,3,D12,0.0292,,,0.0307,
STTO_BH,cohort 4,3,E11,0.016,,,0.0128,
STTO_BH,cohort 4,3,G03,,,,,NO PLANT
STTO_BH,cohort 4,3,G09,,,,,NO PLANT
STTO_BH,cohort 5,3,A09,0.0064,,,0.003,
STTO_BH,cohort 5,3,A13,0.0095,,,0.0039,
STTO_BH,cohort 5,3,B02,0.0115,,,0.02,
STTO_BH,cohort 5,3,C01,,,,,NO PLANT
STTO_BH,cohort 5,3,C07,,,,,NO PLANT
STTO_BH,cohort 5,3,G13,,,,,NO PLANT
STTO_BH,cohort 6,3,D04,0.0072,,,0.0028,
STTO_BH,cohort 6,3,D08,0.0085,,,0.0027,
STTO_BH,cohort 6,3,E09,,,,,NO PLANT
STTO_BH,cohort 6,3,F14,,,,,NO PLANT
STTO_BH,cohort 6,3,G05,,,,,NO PLANT
STTO_BH,cohort 6,3,G11,,,,,NO PLANT
STTO_BH,cohort 7,3,A07,0.0056,,,0.0055,
STTO_BH,cohort 7,3,B12,,,,0,
STTO_BH,cohort 7,3,C13,,,,,NO PLANT
STTO_BH,cohort 7,3,E05,,,,,NO PLANT
STTO_BH,cohort 7,3,F02,,,,,NO PLANT
STTO_BH,cohort 7,3,G07,,,,,NO PLANT
STTO_BH,cohort 8,3,B04,,,,,NO PLANT
STTO_BH,cohort 8,3,C09,,,,,NO PLANT
STTO_BH,cohort 8,3,D02,,,,,NO PLANT
STTO_BH,cohort 8,3,E01,,,,,NO PLANT
STTO_BH,cohort 8,3,E07,,,,,NO PLANT
STTO_BH,cohort 8,3,F06,,,,,NO PLANT
CAAN2,blank,4,F06,,,,,
STTO_BH,cohort 1,4,A05,0.0414,0.0099,,0.0602,
STTO_BH,cohort 1,4,A13,0.0177,,,0.0183,
STTO_BH,cohort 1,4,B10,0.0417,,,0.0246,
STTO_BH,cohort 1,4,D14,0.0247,,,0.0346,
STTO_BH,cohort 1,4,F02,0.028,,,0.0148,
STTO_BH,cohort 1,4,G13,0.0213,,,0.0186,
STTO_BH,cohort 2,4,A01,,,,,NO PLANT
STTO_BH,cohort 2,4,A03,,,,,NO PLANT
STTO_BH,cohort 2,4,C01,,,,,NO PLANT
STTO_BH,cohort 2,4,E13,,,,,NO PLANT
STTO_BH,cohort 2,4,F12,,,,,NO PLANT
STTO_BH,cohort 2,4,G07,,,,,NO PLANT
STTO_BH,cohort 3,4,B02,0.0152,,,0.0095,
STTO_BH,cohort 3,4,B14,0.0111,,,0.0145,
STTO_BH,cohort 3,4,C11,,,,,NO PLANT
STTO_BH,cohort 3,4,E01,,,,,NO PLANT
STTO_BH,cohort 3,4,F08,,,,,NO PLANT
STTO_BH,cohort 3,4,G01,,,,,NO PLANT
STTO_BH,cohort 4,4,B06,0.0515,,,0.0196,
STTO_BH,cohort 4,4,B12,0.0142,,,0.0081,
STTO_BH,cohort 4,4,C03,0.0068,,,0.0053,
STTO_BH,cohort 4,4,D08,0.0117,,,0.0032,NO PLANT
STTO_BH,cohort 4,4,D12,,,,,NO PLANT
STTO_BH,cohort 4,4,E03,,,,,NO PLANT
STTO_BH,cohort 5,4,C13,0.0086,,,0.0055,
STTO_BH,cohort 5,4,D02,,,,,NO PLANT
STTO_BH,cohort 5,4,E07,0.0091,,,0.0071,
STTO_BH,cohort 5,4,E09,,,,,NO PLANT
STTO_BH,cohort 5,4,G09,,,,,NO PLANT
STTO_BH,cohort 5,4,G11,,,,,NO PLANT
STTO_BH,cohort 6,4,A09,0.0032,,,0.0012,
STTO_BH,cohort 6,4,C05,0.0089,,,0.0062,
STTO_BH,cohort 6,4,E11,0.0032,,,0.0034,
STTO_BH,cohort 6,4,F10,,,,,NO PLANT
STTO_BH,cohort 6,4,F14,,,,,NO PLANT
STTO_BH,cohort 6,4,G05,,,,,NO PLANT
STTO_BH,cohort 7,4,A07,0.0026,,,0.0012,
STTO_BH,cohort 7,4,C07,,,,,NO PLANT
STTO_BH,cohort 7,4,D04,,,,,NO PLANT
STTO_BH,cohort 7,4,D06,,,,,NO PLANT
STTO_BH,cohort 7,4,F04,,,,,NO PLANT
STTO_BH,cohort 7,4,G03,,,,,NO PLANT
STTO_BH,cohort 8,4,A11,0.0052,,,0.0008,
STTO_BH,cohort 8,4,B04,,,,,NO PLANT
STTO_BH,cohort 8,4,B08,,,,,
STTO_BH,cohort 8,4,C09,,,,,NO PLANT
STTO_BH,cohort 8,4,D10,,,,,NO PLANT
STTO_BH,cohort 8,4,E05,,,,,NO PLANT
STDR2,blank,4,E05,,,,,
STTO_TM2,cohort 1,1,A09,,,,,NO PLANT
STTO_TM2,cohort 1,1,A11,0.0292,,,,
STTO_TM2,cohort 1,1,A13,0.0378,,,,
STTO_TM2,cohort 1,1,B08,0.0099,,,,
STTO_TM2,cohort 1,1,B14,,,,,NO PLANT
STTO_TM2,cohort 1,1,G05,0.0238,,,,
STTO_TM2,cohort 2,1,A03,.,,,,NO PLANT
STTO_TM2,cohort 2,1,C01,0.0233,,,,
STTO_TM2,cohort 2,1,D04,0.0361,,,,
STTO_TM2,cohort 2,1,D12,0.0166,,,,
STTO_TM2,cohort 2,1,E01,0.0099,,,,
STTO_TM2,cohort 2,1,G01,,,,,NO PLANT
STTO_TM2,cohort 3,1,D06,0.0166,,,,
STTO_TM2,cohort 3,1,D14,0.0022,,,,
STTO_TM2,cohort 3,1,E11,,,,,NO PLANT
STTO_TM2,cohort 3,1,E13,,,,,NO PLANT
STTO_TM2,cohort 3,1,F06,,,,,NO PLANT
STTO_TM2,cohort 3,1,F10,,,,,NO PLANT
STTO_TM2,cohort 4,1,B02,0.0222,,,,
STTO_TM2,cohort 4,1,B10,0.022,,,,
STTO_TM2,cohort 4,1,B12,0.0061,,,,
STTO_TM2,cohort 4,1,C09,0.3422,,,,
STTO_TM2,cohort 4,1,C11,,,,,NO PLANT
STTO_TM2,cohort 4,1,C13,,,,,NO PLANT
STTO_TM2,cohort 5,1,A07,,,,,
STTO_TM2,cohort 5,1,B04,0.0084,,,,
STTO_TM2,cohort 5,1,B06,,,,,NO PLANT
STTO_TM2,cohort 5,1,D10,,,,,NO PLANT
STTO_TM2,cohort 5,1,F04,,,,,NO PLANT
STTO_TM2,cohort 5,1,F14,,,,,NO PLANT
STTO_TM2,cohort 6,1,C03,0.0025,,,,
STTO_TM2,cohort 6,1,C05,,,,,NO PLANT
STTO_TM2,cohort 6,1,C07,,,,,NO PLANT
STTO_TM2,cohort 6,1,D02,,,,,NO PLANT
STTO_TM2,cohort 6,1,E05,,,,,NO PLANT
STTO_TM2,cohort 6,1,F08,,,,,NO PLANT
STTO_TM2,cohort 7,1,A01,0.0118,,,,
STTO_TM2,cohort 7,1,F02,,,,,
STTO_TM2,cohort 7,1,F12,,,,,NO PLANT
STTO_TM2,cohort 7,1,G03,,,,,NO PLANT
STTO_TM2,cohort 7,1,G07,,,,,NO PLANT
STTO_TM2,cohort 7,1,G13,,,,,NO PLANT
STTO_TM2,cohort 8,1,A05,0.0027,,,,
STTO_TM2,cohort 8,1,D08,,,,,NO PLANT
STTO_TM2,cohort 8,1,E03,,,,,NO PLANT
STTO_TM2,cohort 8,1,E09,,,,,NO PLANT
STTO_TM2,cohort 8,1,G09,,,,,NO PLANT
STTO_TM2,cohort 8,1,G11,,,,,NO PLANT
CAIN4,blank,4,C13,,,,,
STTO_TM2,cohort 1,2,A07,0.0242,,,,
STTO_TM2,cohort 1,2,B08,0.0157,,,,
STTO_TM2,cohort 1,2,B14,,,,,NO PLANT
STTO_TM2,cohort 1,2,C03,,,,,NO PLANT
STTO_TM2,cohort 1,2,F04,0.0129,,,,
STTO_TM2,cohort 1,2,G07,0.0113,,,,
STTO_TM2,cohort 2,2,A03,0.0091,,,,
STTO_TM2,cohort 2,2,C13,0.0111,,,,
STTO_TM2,cohort 2,2,D08,,,,,NO PLANT
STTO_TM2,cohort 2,2,E09,0.0152,,,,
STTO_TM2,cohort 2,2,F12,0.0054,,,,
STTO_TM2,cohort 2,2,G03,,,,,NO PLANT
STTO_TM2,cohort 3,2,B12,0.0181,,,,
STTO_TM2,cohort 3,2,C11,0.0027,,,,
STTO_TM2,cohort 3,2,D04,,,,,NO PLANT
STTO_TM2,cohort 3,2,E03,,,,,NO PLANT
STTO_TM2,cohort 3,2,F14,,,,,NO PLANT
STTO_TM2,cohort 3,2,G13,,,,,NO PLANT
STTO_TM2,cohort 4,2,B06,0.0176,,,,
STTO_TM2,cohort 4,2,D06,0.0129,,,,
STTO_TM2,cohort 4,2,D10,0.0221,,,,
STTO_TM2,cohort 4,2,E05,0.0182,,,,
STTO_TM2,cohort 4,2,E11,,,,,NO PLANT
STTO_TM2,cohort 4,2,G09,,,,,NO PLANT
STTO_TM2,cohort 5,2,B10,0.008,,,,
STTO_TM2,cohort 5,2,C05,0.0052,,,,
STTO_TM2,cohort 5,2,C09,,,,,NO PLANT
STTO_TM2,cohort 5,2,F08,,,,,NO PLANT
STTO_TM2,cohort 5,2,F10,,,,,NO PLANT
STTO_TM2,cohort 5,2,G11,,,,,NO PLANT
STTO_TM2,cohort 6,2,A05,0.0049,,,,
STTO_TM2,cohort 6,2,B04,0.0118,,,,
STTO_TM2,cohort 6,2,E01,,,,,NO PLANT
STTO_TM2,cohort 6,2,E07,,,,,NO PLANT
STTO_TM2,cohort 6,2,F06,,,,,NO PLANT
STTO_TM2,cohort 6,2,G05,,,,,NO PLANT
STTO_TM2,cohort 7,2,A09,0.0024,,,,
STTO_TM2,cohort 7,2,B02,,,,,NO PLANT
STTO_TM2,cohort 7,2,C01,,,,,NO PLANT
STTO_TM2,cohort 7,2,C07,,,,,NO PLANT
STTO_TM2,cohort 7,2,D02,,,,,NO PLANT
STTO_TM2,cohort 7,2,D12,,,,,NO PLANT
STTO_TM2,cohort 8,2,A01,0.0123,,,,
STTO_TM2,cohort 8,2,A11,,,,,NO PLANT
STTO_TM2,cohort 8,2,D14,,,,,NO PLANT
STTO_TM2,cohort 8,2,E13,,,,,NO PLANT
STTO_TM2,cohort 8,2,F02,,,,,NO PLANT
STTO_TM2,cohort 8,2,G01,,,,,NO PLANT
STTO_TM2,blank,4,E09,,,,,
STTO_TM2,cohort 1,3,A05,,,,,NO PLANT
STTO_TM2,cohort 1,3,B08,0.023,,,,
STTO_TM2,cohort 1,3,B14,0.034,,,,
STTO_TM2,cohort 1,3,C11,0.0335,,,,
STTO_TM2,cohort 1,3,F02,,,,,NO PLANT
STTO_TM2,cohort 1,3,F10,,,,,NO PLANT
STTO_TM2,cohort 2,3,B10,,,,,NO PLANT
STTO_TM2,cohort 2,3,D06,,,,,NO PLANT
STTO_TM2,cohort 2,3,E05,0.0163,,,,
STTO_TM2,cohort 2,3,E09,0.0123,,,,
STTO_TM2,cohort 2,3,G05,0.0167,,,,
STTO_TM2,cohort 2,3,G09,0.0138,,,,
STTO_TM2,cohort 3,3,B02,0.0131,,,,
STTO_TM2,cohort 3,3,E01,,,,,
STTO_TM2,cohort 3,3,E07,,,,,NO PLANT
STTO_TM2,cohort 3,3,F04,,,,,NO PLANT
STTO_TM2,cohort 3,3,G07,,,,,NO PLANT
STTO_TM2,cohort 3,3,G13,,,,,NO PLANT
STTO_TM2,cohort 4,3,A03,0.0297,,,,
STTO_TM2,cohort 4,3,B12,0.0105,,,,
STTO_TM2,cohort 4,3,C05,0.0191,,,,
STTO_TM2,cohort 4,3,C09,0.0164,,,,
STTO_TM2,cohort 4,3,F06,,,,,NO PLANT
STTO_TM2,cohort 4,3,F14,,,,,NO PLANT
STTO_TM2,cohort 5,3,A07,0.0108,,,,
STTO_TM2,cohort 5,3,C13,,,,,NO PLANT
STTO_TM2,cohort 5,3,D02,,,,,NO PLANT
STTO_TM2,cohort 5,3,D14,,,,,NO PLANT
STTO_TM2,cohort 5,3,F08,,,,,NO PLANT
STTO_TM2,cohort 5,3,G01,,,,,NO PLANT
STTO_TM2,cohort 6,3,A01,,,,,
STTO_TM2,cohort 6,3,A09,0.0275,,,,
STTO_TM2,cohort 6,3,B06,,,,,NO PLANT
STTO_TM2,cohort 6,3,C03,,,,,NO PLANT
