Bench,Block,Pop,Position,Cohort,Census Date,Flower/Bud Count,Mature Fruit Count,Pedicel Count,STTO-BH Height (cm),Notes (AC = Already Collected Plant)
4,5,CAAM,G01,cohort 7,6/1/22,,,,,NO PLANT
2,8,CAAM,C05,cohort 8,6/1/22,,,,,NO PLANT
2,8,CAAM,D12,cohort 8,6/1/22,,,,,NO PLANT
1,12,CAAM,D14,cohort 8,6/1/22,,,,,NO PLANT
2,8,CAAM,E01,cohort 8,6/1/22,,,,,NO PLANT
4,5,CAAM,E05,cohort 8,6/1/22,,,,,NO PLANT
4,5,CAAM,E07,cohort 8,6/1/22,,,,,NO PLANT
1,12,CAAM,F02,cohort 8,6/1/22,,,,,NO PLANT
2,8,CAAM,F02,cohort 8,6/1/22,,,,,NO PLANT
1,12,CAAM,F10,cohort 8,6/1/22,,,,,NO PLANT
1,12,CAAM,F12,cohort 8,6/1/22,,,,,NO PLANT
2,8,CAAM,F14,cohort 8,6/1/22,,,,,NO PLANT
4,5,CAAM,G09,cohort 8,6/1/22,,,,,NO PLANT
4,5,CAAM,G11,cohort 8,6/1/22,,,,,NO PLANT
1,12,CAAM,G13,cohort 8,6/1/22,,,,,NO PLANT
4,9,CAAN1,A13,cohort 2,6/1/22,,,,,NO PLANT
4,9,CAAN1,B06,cohort 2,6/1/22,,,,,NO PLANT
1,14,CAAN1,B10,cohort 2,6/1/22,,,,,NO PLANT
1,14,CAAN1,C01,cohort 2,6/1/22,,,,,NO PLANT
2,9,CAAN1,C07,cohort 2,6/1/22,,,,,NO PLANT
1,14,CAAN1,C09,cohort 2,6/1/22,,,,,NO PLANT
1,14,CAAN1,D06,cohort 2,6/1/22,,,,,NO PLANT
2,9,CAAN1,D06,cohort 2,6/1/22,,,,,NO PLANT
3,5,CAAN1,D08,cohort 2,6/1/22,,,,,NO PLANT
2,9,CAAN1,D10,cohort 2,6/1/22,,,,,NO PLANT
3,5,CAAN1,D14,cohort 2,6/1/22,,,,,NO PLANT
4,9,CAAN1,G03,cohort 2,6/1/22,,,,,NO PLANT
3,5,CAAN1,B04,cohort 3,6/1/22,,,,,NO PLANT
4,9,CAAN1,C05,cohort 3,6/1/22,,,,,NO PLANT
4,9,CAAN1,E11,cohort 3,6/1/22,,,,,NO PLANT
1,14,CAAN1,G01,cohort 3,6/1/22,,,,,NO PLANT
2,9,CAAN1,G03,cohort 3,6/1/22,,,,,NO PLANT
1,14,CAAN1,G07,cohort 3,6/1/22,,,,,NO PLANT
2,9,CAAN1,G07,cohort 3,6/1/22,,,,,NO PLANT
3,5,CAAN1,G09,cohort 3,6/1/22,,,,,NO PLANT
4,9,CAAN1,G09,cohort 3,6/1/22,,,,,NO PLANT
2,9,CAAN1,D08,cohort 4,6/1/22,,,,,NO PLANT
2,9,CAAN1,B12,cohort 5,6/1/22,,,,,NO PLANT
4,9,CAAN1,E05,cohort 5,6/1/22,,,,,NO PLANT
2,9,CAAN1,E11,cohort 5,6/1/22,,,,,NO PLANT
1,14,CAAN1,F06,cohort 5,6/1/22,,,,,NO PLANT
4,9,CAAN1,F06,cohort 5,6/1/22,,,,,NO PLANT
2,9,CAAN1,F08,cohort 5,6/1/22,,,,,NO PLANT
3,5,CAAN1,F12,cohort 5,6/1/22,,,,,NO PLANT
3,5,CAAN1,F14,cohort 5,6/1/22,,,,,NO PLANT
1,14,CAAN1,E05,cohort 6,6/1/22,,,,,NO PLANT
2,9,CAAN1,E05,cohort 6,6/1/22,,,,,NO PLANT
1,14,CAAN1,E11,cohort 6,6/1/22,,,,,NO PLANT
4,9,CAAN1,G01,cohort 6,6/1/22,,,,,NO PLANT
2,9,CAAN1,G05,cohort 6,6/1/22,,,,,NO PLANT
3,5,CAAN1,G07,cohort 6,6/1/22,,,,,NO PLANT
3,5,CAAN1,G11,cohort 6,6/1/22,,,,,NO PLANT
2,9,CAAN1,B10,cohort 7,6/1/22,,,,,NO PLANT
3,5,CAAN1,B10,cohort 7,6/1/22,,,,,NO PLANT
3,5,CAAN1,C05,cohort 7,6/1/22,,,,,NO PLANT
3,5,CAAN1,C13,cohort 7,6/1/22,,,,,NO PLANT
2,9,CAAN1,D04,cohort 7,6/1/22,,,,,NO PLANT
1,14,CAAN1,D10,cohort 7,6/1/22,,,,,NO PLANT
4,9,CAAN1,D14,cohort 7,6/1/22,,,,,NO PLANT
2,9,CAAN1,E01,cohort 7,6/1/22,,,,,NO PLANT
1,14,CAAN1,F04,cohort 7,6/1/22,,,,,NO PLANT
2,9,CAAN1,F04,cohort 7,6/1/22,,,,,NO PLANT
1,14,CAAN1,F14,cohort 7,6/1/22,,,,,NO PLANT
3,5,CAAN1,G01,cohort 7,6/1/22,,,,,NO PLANT
1,14,CAAN1,G05,cohort 7,6/1/22,,,,,NO PLANT
4,9,CAAN1,G05,cohort 7,6/1/22,,,,,NO PLANT
4,9,CAAN1,G07,cohort 7,6/1/22,,,,,NO PLANT
4,9,CAAN1,G11,cohort 7,6/1/22,,,,,NO PLANT
4,9,CAAN1,G13,cohort 7,6/1/22,,,,,NO PLANT
1,14,CAAN1,A03,cohort 8,6/1/22,,,,,NO PLANT
1,14,CAAN1,A11,cohort 8,6/1/22,,,,,NO PLANT
2,9,CAAN1,B04,cohort 8,6/1/22,,,,,NO PLANT
2,9,CAAN1,C13,cohort 8,6/1/22,,,,,NO PLANT
1,14,CAAN1,E03,cohort 8,6/1/22,,,,,NO PLANT
2,9,CAAN1,E07,cohort 8,6/1/22,,,,,NO PLANT
1,14,CAAN1,E09,cohort 8,6/1/22,,,,,NO PLANT
4,9,CAAN1,F02,cohort 8,6/1/22,,,,,NO PLANT
1,14,CAAN1,F08,cohort 8,6/1/22,,,,,NO PLANT
4,9,CAAN1,F08,cohort 8,6/1/22,,,,,NO PLANT
4,9,CAAN1,F10,cohort 8,6/1/22,,,,,NO PLANT
2,9,CAAN1,F12,cohort 8,6/1/22,,,,,NO PLANT
4,9,CAAN1,F12,cohort 8,6/1/22,,,,,NO PLANT
2,9,CAAN1,F14,cohort 8,6/1/22,,,,,NO PLANT
4,9,CAAN1,F14,cohort 8,6/1/22,,,,,NO PLANT
2,9,CAAN1,G01,cohort 8,6/1/22,,,,,NO PLANT
1,14,CAAN1,G11,cohort 8,6/1/22,,,,,NO PLANT
1,1,CAAN2,B10,cohort 1,6/1/22,,,,,NO PLANT
1,1,CAAN2,A09,cohort 2,6/1/22,,,,,NO PLANT
4,10,CAAN2,A11,cohort 2,6/1/22,,,,,NO PLANT
4,10,CAAN2,B02,cohort 2,6/1/22,,,,,NO PLANT
1,1,CAAN2,B06,cohort 2,6/1/22,,,,,NO PLANT
2,6,CAAN2,B06,cohort 2,6/1/22,,,,,NO PLANT
3,2,CAAN2,B12,cohort 2,6/1/22,,,,,NO PLANT
1,1,CAAN2,C03,cohort 2,6/1/22,,,,,NO PLANT
2,6,CAAN2,C03,cohort 2,6/1/22,,,,,NO PLANT
2,6,CAAN2,C07,cohort 2,6/1/22,,,,,NO PLANT
3,2,CAAN2,C07,cohort 2,6/1/22,,,,,NO PLANT
2,6,CAAN2,D02,cohort 2,6/1/22,,,,,NO PLANT
1,1,CAAN2,D04,cohort 2,6/1/22,,,,,NO PLANT
4,10,CAAN2,D08,cohort 2,6/1/22,,,,,NO PLANT
1,1,CAAN2,D12,cohort 2,6/1/22,,,,,NO PLANT
2,6,CAAN2,D14,cohort 2,6/1/22,,,,,NO PLANT
4,10,CAAN2,E05,cohort 2,6/1/22,,,,,NO PLANT
3,2,CAAN2,F10,cohort 2,6/1/22,,,,,NO PLANT
3,2,CAAN2,F12,cohort 2,6/1/22,,,,,NO PLANT
3,2,CAAN2,G03,cohort 2,6/1/22,,,,,NO PLANT
3,2,CAAN2,G05,cohort 2,6/1/22,,,,,NO PLANT
4,10,CAAN2,G07,cohort 2,6/1/22,,,,,NO PLANT
4,10,CAAN2,G11,cohort 2,6/1/22,,,,,NO PLANT
1,1,CAAN2,B08,cohort 3,6/1/22,,,,,NO PLANT
3,2,CAAN2,B10,cohort 3,6/1/22,,,,,NO PLANT
4,10,CAAN2,B10,cohort 3,6/1/22,,,,,NO PLANT
4,10,CAAN2,C03,cohort 3,6/1/22,,,,,NO PLANT
4,10,CAAN2,D02,cohort 3,6/1/22,,,,,NO PLANT
2,6,CAAN2,D12,cohort 3,6/1/22,,,,,NO PLANT
2,6,CAAN2,E03,cohort 3,6/1/22,,,,,NO PLANT
1,1,CAAN2,E05,cohort 3,6/1/22,,,,,NO PLANT
3,2,CAAN2,E07,cohort 3,6/1/22,,,,,NO PLANT
1,1,CAAN2,E11,cohort 3,6/1/22,,,,,NO PLANT
3,2,CAAN2,E11,cohort 3,6/1/22,,,,,NO PLANT
4,10,CAAN2,E13,cohort 3,6/1/22,,,,,NO PLANT
3,2,CAAN2,F06,cohort 3,6/1/22,,,,,NO PLANT
2,6,CAAN2,F08,cohort 3,6/1/22,,,,,NO PLANT
1,1,CAAN2,G03,cohort 3,6/1/22,,,,,NO PLANT
2,6,CAAN2,G07,cohort 3,6/1/22,,,,,NO PLANT
2,6,CAAN2,B14,cohort 4,6/1/22,,,,,NO PLANT
1,1,CAAN2,C11,cohort 4,6/1/22,,,,,NO PLANT
1,1,CAAN2,E01,cohort 4,6/1/22,,,,,NO PLANT
3,2,CAAN2,E05,cohort 4,6/1/22,,,,,NO PLANT
1,1,CAAN2,E09,cohort 4,6/1/22,,,,,NO PLANT
2,6,CAAN2,E13,cohort 4,6/1/22,,,,,NO PLANT
3,2,CAAN2,E13,cohort 4,6/1/22,,,,,NO PLANT
2,6,CAAN2,F12,cohort 4,6/1/22,,,,,NO PLANT
4,10,CAAN2,F12,cohort 4,6/1/22,,,,,NO PLANT
4,10,CAAN2,G09,cohort 4,6/1/22,,,,,NO PLANT
2,6,CAAN2,A11,cohort 5,6/1/22,,,,,NO PLANT
2,6,CAAN2,B02,cohort 5,6/1/22,,,,,NO PLANT
3,2,CAAN2,C03,cohort 5,6/1/22,,,,,NO PLANT
2,6,CAAN2,D04,cohort 5,6/1/22,,,,,NO PLANT
3,2,CAAN2,D06,cohort 5,6/1/22,,,,,NO PLANT
3,2,CAAN2,E03,cohort 5,6/1/22,,,,,NO PLANT
4,10,CAAN2,E09,cohort 5,6/1/22,,,,,NO PLANT
4,10,CAAN2,F04,cohort 5,6/1/22,,,,,NO PLANT
4,10,CAAN2,F08,cohort 5,6/1/22,,,,,NO PLANT
1,1,CAAN2,G09,cohort 5,6/1/22,,,,,NO PLANT
4,10,CAAN2,A13,cohort 6,6/1/22,,,,,NO PLANT
4,10,CAAN2,B12,cohort 6,6/1/22,,,,,NO PLANT
1,1,CAAN2,B14,cohort 6,6/1/22,,,,,NO PLANT
1,1,CAAN2,C01,cohort 6,6/1/22,,,,,NO PLANT
2,6,CAAN2,C01,cohort 6,6/1/22,,,,,NO PLANT
3,2,CAAN2,C11,cohort 6,6/1/22,,,,,NO PLANT
2,6,CAAN2,C13,cohort 6,6/1/22,,,,,NO PLANT
1,1,CAAN2,D06,cohort 6,6/1/22,,,,,NO PLANT
4,10,CAAN2,D06,cohort 6,6/1/22,,,,,NO PLANT
3,2,CAAN2,D08,cohort 6,6/1/22,,,,,NO PLANT
1,1,CAAN2,E03,cohort 6,6/1/22,,,,,NO PLANT
2,6,CAAN2,E05,cohort 6,6/1/22,,,,,NO PLANT
2,6,CAAN2,E09,cohort 6,6/1/22,,,,,NO PLANT
2,6,CAAN2,F04,cohort 6,6/1/22,,,,,NO PLANT
3,2,CAAN2,F04,cohort 6,6/1/22,,,,,NO PLANT
1,1,CAAN2,F08,cohort 6,6/1/22,,,,,NO PLANT
4,10,CAAN2,F14,cohort 6,6/1/22,,,,,NO PLANT
3,2,CAAN2,G13,cohort 6,6/1/22,,,,,NO PLANT
2,6,CAAN2,B08,cohort 7,6/1/22,,,,,NO PLANT
4,10,CAAN2,C01,cohort 7,6/1/22,,,,,NO PLANT
2,6,CAAN2,C05,cohort 7,6/1/22,,,,,NO PLANT
3,2,CAAN2,C05,cohort 7,6/1/22,,,,,NO PLANT
4,10,CAAN2,C05,cohort 7,6/1/22,,,,,NO PLANT
3,2,CAAN2,C09,cohort 7,6/1/22,,,,,NO PLANT
2,6,CAAN2,C11,cohort 7,6/1/22,,,,,NO PLANT
1,1,CAAN2,D02,cohort 7,6/1/22,,,,,NO PLANT
2,6,CAAN2,D08,cohort 7,6/1/22,,,,,NO PLANT
3,2,CAAN2,E09,cohort 7,6/1/22,,,,,NO PLANT
4,10,CAAN2,E11,cohort 7,6/1/22,,,,,NO PLANT
1,1,CAAN2,F10,cohort 7,6/1/22,,,,,NO PLANT
4,10,CAAN2,F10,cohort 7,6/1/22,,,,,NO PLANT
1,1,CAAN2,F12,cohort 7,6/1/22,,,,,NO PLANT
1,1,CAAN2,G01,cohort 7,6/1/22,,,,,NO PLANT
3,2,CAAN2,G11,cohort 7,6/1/22,,,,,NO PLANT
2,6,CAAN2,C09,cohort 8,6/1/22,,,,,NO PLANT
1,1,CAAN2,C13,cohort 8,6/1/22,,,,,NO PLANT
2,6,CAAN2,D06,cohort 8,6/1/22,,,,,NO PLANT
1,1,CAAN2,D08,cohort 8,6/1/22,,,,,NO PLANT
4,10,CAAN2,D14,cohort 8,6/1/22,,,,,NO PLANT
4,10,CAAN2,E01,cohort 8,6/1/22,,,,,NO PLANT
4,10,CAAN2,E03,cohort 8,6/1/22,,,,,NO PLANT
4,10,CAAN2,E07,cohort 8,6/1/22,,,,,NO PLANT
1,1,CAAN2,F04,cohort 8,6/1/22,,,,,NO PLANT
1,1,CAAN2,F06,cohort 8,6/1/22,,,,,NO PLANT
2,6,CAAN2,F06,cohort 8,6/1/22,,,,,NO PLANT
2,6,CAAN2,G01,cohort 8,6/1/22,,,,,NO PLANT
2,6,CAAN2,G03,cohort 8,6/1/22,,,,,NO PLANT
4,10,CAAN2,G03,cohort 8,6/1/22,,,,,NO PLANT
1,1,CAAN2,G07,cohort 8,6/1/22,,,,,NO PLANT
2,6,CAAN2,G11,cohort 8,6/1/22,,,,,NO PLANT
1,1,CAAN2,G13,cohort 8,6/1/22,,,,,NO PLANT
3,14,CACO1,A05,cohort 2,6/1/22,,,,,NO PLANT
2,1,CACO1,B14,cohort 2,6/1/22,,,,,NO PLANT
1,7,CACO1,C13,cohort 2,6/1/22,,,,,NO PLANT
1,7,CACO1,D04,cohort 2,6/1/22,,,,,NO PLANT
4,4,CACO1,D06,cohort 2,6/1/22,,,,,NO PLANT
3,14,CACO1,D10,cohort 2,6/1/22,,,,,NO PLANT
4,4,CACO1,D14,cohort 2,6/1/22,,,,,NO PLANT
1,7,CACO1,E01,cohort 2,6/1/22,,,,,NO PLANT
2,1,CACO1,E07,cohort 2,6/1/22,,,,,NO PLANT
3,14,CACO1,E13,cohort 2,6/1/22,,,,,NO PLANT
4,4,CACO1,F04,cohort 2,6/1/22,,,,,NO PLANT
2,1,CACO1,F14,cohort 2,6/1/22,,,,,NO PLANT
3,14,CACO1,C13,cohort 3,6/1/22,,,,,NO PLANT
2,1,CACO1,E01,cohort 3,6/1/22,,,,,NO PLANT
4,4,CACO1,E05,cohort 3,6/1/22,,,,,NO PLANT
4,4,CACO1,E07,cohort 3,6/1/22,,,,,NO PLANT
4,4,CACO1,F02,cohort 3,6/1/22,,,,,NO PLANT
3,14,CACO1,F12,cohort 3,6/1/22,,,,,NO PLANT
1,7,CACO1,F14,cohort 3,6/1/22,,,,,NO PLANT
2,1,CACO1,G03,cohort 3,6/1/22,,,,,NO PLANT
1,7,CACO1,G05,cohort 3,6/1/22,,,,,NO PLANT
4,4,CACO1,E09,cohort 4,6/1/22,,,,,NO PLANT
4,4,CACO1,F06,cohort 4,6/1/22,,,,,NO PLANT
1,7,CACO1,F10,cohort 4,6/1/22,,,,,NO PLANT
2,1,CACO1,G05,cohort 4,6/1/22,,,,,NO PLANT
1,7,CACO1,G09,cohort 4,6/1/22,,,,,NO PLANT
3,14,CACO1,G13,cohort 4,6/1/22,,,,,NO PLANT
4,4,CACO1,D12,cohort 6,6/1/22,,,,,NO PLANT
3,14,CACO1,G09,cohort 6,6/1/22,,,,,NO PLANT
1,7,CACO1,G11,cohort 6,6/1/22,,,,,NO PLANT
1,7,CACO1,G13,cohort 6,6/1/22,,,,,NO PLANT
2,1,CACO1,G13,cohort 6,6/1/22,,,,,NO PLANT
2,1,CACO1,B10,cohort 7,6/1/22,,,,,NO PLANT
2,1,CACO1,B12,cohort 7,6/1/22,,,,,NO PLANT
3,14,CACO1,C01,cohort 7,6/1/22,,,,,NO PLANT
1,7,CACO1,C11,cohort 7,6/1/22,,,,,NO PLANT
1,7,CACO1,D06,cohort 7,6/1/22,,,,,NO PLANT
3,14,CACO1,D08,cohort 7,6/1/22,,,,,NO PLANT
2,1,CACO1,D10,cohort 7,6/1/22,,,,,NO PLANT
2,1,CACO1,D14,cohort 7,6/1/22,,,,,NO PLANT
1,7,CACO1,E03,cohort 7,6/1/22,,,,,NO PLANT
1,7,CACO1,E07,cohort 7,6/1/22,,,,,NO PLANT
3,14,CACO1,E11,cohort 7,6/1/22,,,,,NO PLANT
2,1,CACO1,F06,cohort 7,6/1/22,,,,,NO PLANT
3,14,CACO1,F06,cohort 7,6/1/22,,,,,NO PLANT
4,4,CACO1,F12,cohort 7,6/1/22,,,,,NO PLANT
4,4,CACO1,G01,cohort 7,6/1/22,,,,,NO PLANT
3,14,CACO1,G05,cohort 7,6/1/22,,,,,NO PLANT
4,4,CACO1,G05,cohort 7,6/1/22,,,,,NO PLANT
4,4,CACO1,G07,cohort 7,6/1/22,,,,,NO PLANT
4,4,CACO1,G11,cohort 7,6/1/22,,,,,NO PLANT
1,7,CACO1,A07,cohort 8,6/1/22,,,,,NO PLANT
2,1,CACO1,A13,cohort 8,6/1/22,,,,,NO PLANT
1,7,CACO1,B10,cohort 8,6/1/22,,,,,NO PLANT
4,4,CACO1,C03,cohort 8,6/1/22,,,,,NO PLANT
2,1,CACO1,D02,cohort 8,6/1/22,,,,,NO PLANT
1,7,CACO1,D08,cohort 8,6/1/22,,,,,NO PLANT
2,1,CACO1,D08,cohort 8,6/1/22,,,,,NO PLANT
4,4,CACO1,E01,cohort 8,6/1/22,,,,,NO PLANT
1,7,CACO1,E05,cohort 8,6/1/22,,,,,NO PLANT
1,7,CACO1,E11,cohort 8,6/1/22,,,,,NO PLANT
4,4,CACO1,E13,cohort 8,6/1/22,,,,,NO PLANT
2,1,CACO1,F04,cohort 8,6/1/22,,,,,NO PLANT
1,7,CACO1,F06,cohort 8,6/1/22,,,,,NO PLANT
4,4,CACO1,F10,cohort 8,6/1/22,,,,,NO PLANT
2,1,CACO1,G11,cohort 8,6/1/22,,,,,NO PLANT
1,11,CAIN3,A11,cohort 2,6/1/22,,,,,NO PLANT
2,3,CAIN3,D08,cohort 2,6/1/22,,,,,NO PLANT
2,3,CAIN3,E01,cohort 2,6/1/22,,,,,NO PLANT
3,13,CAIN3,E01,cohort 2,6/1/22,,,,,NO PLANT
3,13,CAIN3,E03,cohort 2,6/1/22,,,,,NO PLANT
1,11,CAIN3,E05,cohort 2,6/1/22,,,,,NO PLANT
4,6,CAIN3,E13,cohort 2,6/1/22,,,,,NO PLANT
4,6,CAIN3,F02,cohort 2,6/1/22,,,,,NO PLANT
2,3,CAIN3,F10,cohort 2,6/1/22,,,,,NO PLANT
3,13,CAIN3,G09,cohort 2,6/1/22,,,,,NO PLANT
2,3,CAIN3,C11,cohort 3,6/1/22,,,,,NO PLANT
4,6,CAIN3,D08,cohort 3,6/1/22,,,,,NO PLANT
4,6,CAIN3,D10,cohort 3,6/1/22,,,,,NO PLANT
3,13,CAIN3,E05,cohort 3,6/1/22,,,,,NO PLANT
3,13,CAIN3,E07,cohort 3,6/1/22,,,,,NO PLANT
4,6,CAIN3,E07,cohort 3,6/1/22,,,,,NO PLANT
3,13,CAIN3,E09,cohort 3,6/1/22,,,,,NO PLANT
2,3,CAIN3,F08,cohort 3,6/1/22,,,,,NO PLANT
4,6,CAIN3,F08,cohort 3,6/1/22,,,,,NO PLANT
1,11,CAIN3,F14,cohort 3,6/1/22,,,,,NO PLANT
1,11,CAIN3,G03,cohort 3,6/1/22,,,,,NO PLANT
2,3,CAIN3,G03,cohort 3,6/1/22,,,,,NO PLANT
1,11,CAIN3,G11,cohort 3,6/1/22,,,,,NO PLANT
2,3,CAIN3,G11,cohort 3,6/1/22,,,,,NO PLANT
4,6,CAIN3,A11,cohort 4,6/1/22,,,,,NO PLANT
1,11,CAIN3,D04,cohort 4,6/1/22,,,,,NO PLANT
3,13,CAIN3,A09,cohort 5,6/1/22,,,,,NO PLANT
4,6,CAIN3,B14,cohort 5,6/1/22,,,,,NO PLANT
4,6,CAIN3,D04,cohort 5,6/1/22,,,,,NO PLANT
4,6,CAIN3,D12,cohort 5,6/1/22,,,,,NO PLANT
1,11,CAIN3,F02,cohort 5,6/1/22,,,,,NO PLANT
3,13,CAIN3,F10,cohort 5,6/1/22,,,,,NO PLANT
3,13,CAIN3,F12,cohort 5,6/1/22,,,,,NO PLANT
1,11,CAIN3,G01,cohort 5,6/1/22,,,,,NO PLANT
4,6,CAIN3,G05,cohort 5,6/1/22,,,,,NO PLANT
2,3,CAIN3,G07,cohort 5,6/1/22,,,,,NO PLANT
2,3,CAIN3,G09,cohort 5,6/1/22,,,,,NO PLANT
4,6,CAIN3,F06,cohort 6,6/1/22,,,,,NO PLANT
1,11,CAIN3,G05,cohort 6,6/1/22,,,,,NO PLANT
2,3,CAIN3,G13,cohort 6,6/1/22,,,,,NO PLANT
4,6,CAIN3,A09,cohort 7,6/1/22,,,,,NO PLANT
3,13,CAIN3,B10,cohort 7,6/1/22,,,,,NO PLANT
4,6,CAIN3,C05,cohort 7,6/1/22,,,,,NO PLANT
4,6,CAIN3,C13,cohort 7,6/1/22,,,,,NO PLANT
3,13,CAIN3,D10,cohort 7,6/1/22,,,,,NO PLANT
3,13,CAIN3,D12,cohort 7,6/1/22,,,,,NO PLANT
4,6,CAIN3,D14,cohort 7,6/1/22,,,,,NO PLANT
2,3,CAIN3,F02,cohort 7,6/1/22,,,,,NO PLANT
3,13,CAIN3,F06,cohort 7,6/1/22,,,,,NO PLANT
2,3,CAIN3,F12,cohort 7,6/1/22,,,,,NO PLANT
2,3,CAIN3,G01,cohort 7,6/1/22,,,,,NO PLANT
1,11,CAIN3,G07,cohort 7,6/1/22,,,,,NO PLANT
4,6,CAIN3,G07,cohort 7,6/1/22,,,,,NO PLANT
1,11,CAIN3,G09,cohort 7,6/1/22,,,,,NO PLANT
1,11,CAIN3,G13,cohort 7,6/1/22,,,,,NO PLANT
1,11,CAIN3,A01,cohort 8,6/1/22,,,,,NO PLANT
1,11,CAIN3,A09,cohort 8,6/1/22,,,,,NO PLANT
1,11,CAIN3,B04,cohort 8,6/1/22,,,,,NO PLANT
2,3,CAIN3,B10,cohort 8,6/1/22,,,,,NO PLANT
2,3,CAIN3,C03,cohort 8,6/1/22,,,,,NO PLANT
2,3,CAIN3,C05,cohort 8,6/1/22,,,,,NO PLANT
1,11,CAIN3,C13,cohort 8,6/1/22,,,,,NO PLANT
4,6,CAIN3,D02,cohort 8,6/1/22,,,,,NO PLANT
2,3,CAIN3,E03,cohort 8,6/1/22,,,,,NO PLANT
4,6,CAIN3,E03,cohort 8,6/1/22,,,,,NO PLANT
2,3,CAIN3,E05,cohort 8,6/1/22,,,,,NO PLANT
4,6,CAIN3,E05,cohort 8,6/1/22,,,,,NO PLANT
1,11,CAIN3,F10,cohort 8,6/1/22,,,,,NO PLANT
4,6,CAIN3,F12,cohort 8,6/1/22,,,,,NO PLANT
3,12,CAIN4,A03,cohort 2,6/1/22,,,,,NO PLANT
1,13,CAIN4,A11,cohort 2,6/1/22,,,,,NO PLANT
2,14,CAIN4,B08,cohort 2,6/1/22,,,,,NO PLANT
3,12,CAIN4,B08,cohort 2,6/1/22,,,,,NO PLANT
4,12,CAIN4,B10,cohort 2,6/1/22,,,,,NO PLANT
1,13,CAIN4,B14,cohort 2,6/1/22,,,,,NO PLANT
2,14,CAIN4,D04,cohort 2,6/1/22,,,,,NO PLANT
4,12,CAIN4,D06,cohort 2,6/1/22,,,,,NO PLANT
2,14,CAIN4,D10,cohort 2,6/1/22,,,,,NO PLANT
2,14,CAIN4,E11,cohort 2,6/1/22,,,,,NO PLANT
1,13,CAIN4,F06,cohort 2,6/1/22,,,,,NO PLANT
3,12,CAIN4,G05,cohort 2,6/1/22,,,,,NO PLANT
3,12,CAIN4,C03,cohort 3,6/1/22,,,,,NO PLANT
3,12,CAIN4,D08,cohort 3,6/1/22,,,,,NO PLANT
4,12,CAIN4,D10,cohort 3,6/1/22,,,,,NO PLANT
4,12,CAIN4,E05,cohort 3,6/1/22,,,,,NO PLANT
4,12,CAIN4,F02,cohort 3,6/1/22,,,,,NO PLANT
2,14,CAIN4,F04,cohort 3,6/1/22,,,,,NO PLANT
2,14,CAIN4,F08,cohort 3,6/1/22,,,,,NO PLANT
2,14,CAIN4,F14,cohort 3,6/1/22,,,,,NO PLANT
3,12,CAIN4,F14,cohort 3,6/1/22,,,,,NO PLANT
1,13,CAIN4,G05,cohort 3,6/1/22,,,,,NO PLANT
1,13,CAIN4,G09,cohort 3,6/1/22,,,,,NO PLANT
1,13,CAIN4,G13,cohort 3,6/1/22,,,,,NO PLANT
4,12,CAIN4,G13,cohort 3,6/1/22,,,,,NO PLANT
2,14,CAIN4,A07,cohort 4,6/1/22,,,,,NO PLANT
4,12,CAIN4,A09,cohort 4,6/1/22,,,,,NO PLANT
1,13,CAIN4,A13,cohort 4,6/1/22,,,,,NO PLANT
4,12,CAIN4,B04,cohort 4,6/1/22,,,,,NO PLANT
2,14,CAIN4,C01,cohort 4,6/1/22,,,,,NO PLANT
1,13,CAIN4,C07,cohort 4,6/1/22,,,,,NO PLANT
2,14,CAIN4,C11,cohort 4,6/1/22,,,,,NO PLANT
3,12,CAIN4,D02,cohort 4,6/1/22,,,,,NO PLANT
1,13,CAIN4,D12,cohort 4,6/1/22,,,,,NO PLANT
1,13,CAIN4,E01,cohort 4,6/1/22,,,,,NO PLANT
3,12,CAIN4,E05,cohort 4,6/1/22,,,,,NO PLANT
3,12,CAIN4,E07,cohort 4,6/1/22,,,,,NO PLANT
4,12,CAIN4,G01,cohort 4,6/1/22,,,,,NO PLANT
1,13,CAIN4,G03,cohort 4,6/1/22,,,,,NO PLANT
1,13,CAIN4,B04,cohort 5,6/1/22,,,,,NO PLANT
1,13,CAIN4,B06,cohort 5,6/1/22,,,,,NO PLANT
3,12,CAIN4,B06,cohort 5,6/1/22,,,,,NO PLANT
2,14,CAIN4,B14,cohort 5,6/1/22,,,,,NO PLANT
1,13,CAIN4,C05,cohort 5,6/1/22,,,,,NO PLANT
3,12,CAIN4,C05,cohort 5,6/1/22,,,,,NO PLANT
3,12,CAIN4,C11,cohort 5,6/1/22,,,,,NO PLANT
3,12,CAIN4,D14,cohort 5,6/1/22,,,,,NO PLANT
4,12,CAIN4,D14,cohort 5,6/1/22,,,,,NO PLANT
4,12,CAIN4,E11,cohort 5,6/1/22,,,,,NO PLANT
2,14,CAIN4,E13,cohort 5,6/1/22,,,,,NO PLANT
4,12,CAIN4,F08,cohort 5,6/1/22,,,,,NO PLANT
4,12,CAIN4,F10,cohort 5,6/1/22,,,,,NO PLANT
1,13,CAIN4,G01,cohort 5,6/1/22,,,,,NO PLANT
4,12,CAIN4,G05,cohort 5,6/1/22,,,,,NO PLANT
2,14,CAIN4,G07,cohort 5,6/1/22,,,,,NO PLANT
2,14,CAIN4,G13,cohort 5,6/1/22,,,,,NO PLANT
1,13,CAIN4,E11,cohort 6,6/1/22,,,,,NO PLANT
