Pop,Bench,Block,Position,Cohort,long.repro.census.date,long.flower.bud.count,long.mature.fruit.count,long.pedicel.count,long.STTO.BH.height.cm,long.repro.notes,short.repro.census.date,short.flower.bud.count,short.mature.fruit.count,short.pedicel.count,short.STTO.BH.height.cm,short.repro.notes,transplant.height.cm,transplant.height.notes,Mid.Season.Height.Pheno.Stage,Mid.Season.Height.cm,Mid.Season.Height.Notes,First.Bud.Date,first.bud.height.cm,First.Flower.Date,first.flower.height.cm,First.Fruit.Date,first.fruit.height.cm,Death.Date,phenology.notes,biomass.BGB.STTO.BH.g,total.ABG.biomass,biomass.notes,plant.date,transplant.date,rando.date,long.fruit.count.seeds,long.seed.counts,long.seed.weight.g,Season,Species
CAAM,2,8,G05,cohort 5,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,,B,10,,3/7/22,NA,3/21/22,15.4,3/28/22,15,5/23/22,,NA,0.0138,,12/13/21,12/30/21,1/20/22,1,2,0.0016,LONG,CAAM
CAAM,3,9,B02,cohort 5,6/22/22,0,0,3,,,6/1/22,2,1,1,NA,,1,,V,2.1,,3/21/22,4.5,4/6/22,9.2,4/7/22,9.9,NA,,NA,0.012,,12/13/21,12/30/21,1/20/22,1,0,0,LONG,CAAM
CAAM,3,9,C07,cohort 5,6/22/22,0,0,2,,,6/1/22,0,1,1,NA,,1.5,,V,2.2,,3/21/22,6.9,4/4/22,14.7,4/7/22,14.8,NA,,NA,0.0272,,12/13/21,12/30/21,1/20/22,2,2,0.0022,LONG,CAAM
CAAM,3,9,E03,cohort 5,6/22/22,0,0,5,,,6/1/22,1,3,0,NA,,0.8,,V,2.9,,3/16/22,5.1,3/28/22,10.3,4/7/22,10.8,NA,,NA,0.0101,,12/13/21,12/30/21,1/20/22,1,0,0,LONG,CAAM
CAAM,3,9,E09,cohort 5,6/22/22,0,0,5,,,6/1/22,0,1,5,NA,,0.6,,V,4.1,,3/16/22,8.3,3/25/22,16.2,4/4/22,18.5,NA,,NA,0.042,,12/13/21,12/30/21,1/20/22,1,2,0.0045,LONG,CAAM
CAAM,3,9,E13,cohort 5,6/22/22,0,0,4,,,6/1/22,1,0,1,NA,,1.9,,V,7.2,,3/14/22,11.2,3/25/22,20.2,3/30/22,20.2,NA,,NA,0.0344,,12/13/21,12/30/21,1/20/22,1,2,0.0034,LONG,CAAM
CAAM,3,9,F06,cohort 5,6/22/22,0,0,3,,,6/1/22,2,0,2,NA,,1.3,,V,2.7,,3/14/22,5.1,3/23/22,15.1,4/6/22,16.5,NA,Actual flower date 3/23,NA,0.0272,,12/13/21,12/30/21,1/20/22,1,2,0.0029,LONG,CAAM
CAAM,4,5,A01,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,0.6,,V,3.8,,3/21/22,11.4,3/25/22,13.9,4/4/22,14.8,NA,,NA,0.0471,,12/13/21,12/30/21,1/20/22,1,3,0.0036,LONG,CAAM
CAAM,4,5,B14,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,5,NA,,1.2,,V,8.9,,3/7/22,NA,3/21/22,18.9,3/28/22,20.9,NA,,NA,0.0461,,12/13/21,12/30/21,1/20/22,1,4,0.0039,LONG,CAAM
CAAM,4,5,C03,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,0.3,,F,3.5,,3/14/22,5.6,3/28/22,15.3,4/4/22,15.9,NA,,NA,0.0105,,12/13/21,12/30/21,1/20/22,1,2,0.0025,LONG,CAAM
CAAM,4,5,D12,cohort 5,6/22/22,0,0,3,,,6/1/22,0,0,3,NA,,0.5,,V,2.1,,3/21/22,5.9,4/4/22,12.4,4/7/22,13.1,NA,,NA,0.0083,,12/13/21,12/30/21,1/20/22,1,1,0.0017,LONG,CAAM
CAAM,4,5,E09,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,0.7,,V,4.4,,NA,NA,3/28/22,19.2,4/6/22,19.2,NA,,NA,0.0355,,12/13/21,12/30/21,1/20/22,2,1,0.0013,LONG,CAAM
CAAM,1,12,A01,cohort 6,6/22/22,0,0,4,,,6/1/22,2,0,4,NA,,1.8,,V,1.1,,4/1/22,4.3,4/25/22,6.6,5/6/22,6.6,NA,,NA,0.0088,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,1,12,B10,cohort 6,6/22/22,0,1,1,,,6/1/22,1,1,0,NA,,0.7,,V,0.9,,4/20/22,6.7,5/2/22,13.8,5/6/22,13.8,NA,,NA,0.0247,,1/10/22,1/27/22,2/17/22,1,1,0.009,LONG,CAAM
CAAM,1,12,B14,cohort 6,6/22/22,0,0,2,,,6/1/22,0,0,2,NA,,1.3,,V,1,,5/6/22,3.1,NA,NA,NA,NA,NA,,NA,0.0106,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,2,8,A11,cohort 6,6/22/22,0,0,3,,,6/1/22,1,1,0,NA,,0.9,,V,1.2,,4/18/22,5.5,5/2/22,9.5,5/6/22,9.4,NA,,NA,0.133,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,2,8,B14,cohort 6,6/22/22,0,1,2,,,6/1/22,3,1,0,NA,,1.1,,V,0.8,,4/18/22,5.4,5/2/22,8.4,5/20/22,8.8,NA,,NA,0.015,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,2,8,E03,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2.1,,V,1.1,,NA,NA,NA,NA,NA,NA,4/18/22,,NA,0.0074,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,2,8,F04,cohort 6,6/22/22,0,1,3,,PLANT WAS PRESENT,6/1/22,NA,NA,NA,NA,NO PLANT,1.1,2/3 petri,V,1.1,,4/18/22,6,4/29/22,12,5/6/22,12.3,NA,,NA,0.0235,,1/10/22,1/27/22,2/17/22,1,1,1.00E-04,LONG,CAAM
CAAM,3,9,C03,cohort 6,6/22/22,0,0,4,,,6/1/22,4,0,0,NA,,1.5,,V,0.6,,4/18/22,4.8,4/29/22,6.7,5/3/22,7.1,NA,,NA,0.0168,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,3,9,C13,cohort 6,6/22/22,0,0,3,,,6/1/22,2,1,0,NA,,1.6,,,NA,,4/22/22,3.6,5/9/22,8.3,5/20/22,9.4,NA,,NA,0.0111,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,3,9,F08,cohort 6,6/22/22,0,1,1,,,6/1/22,2,0,0,NA,,1.5,,V,1,,4/6/22,3.4,4/6/22,8,5/13/22,8.1,NA,,NA,0.0159,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,3,9,F12,cohort 6,6/22/22,1,0,5,,,6/1/22,2,1,0,NA,,1,2/3 petri,V,1.1,,4/29/22,5.4,5/9/22,11,5/16/22,11.2,NA,,NA,0.0348,,1/10/22,1/27/22,2/17/22,1,0,0,LONG,CAAM
CAAM,4,5,B08,cohort 6,6/22/22,0,0,2,,,6/1/22,1,0,3,NA,,1.5,,V,1.3,,4/18/22,6.3,5/2/22,10.4,NA,NA,NA,,NA,0.0104,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,4,5,C05,cohort 6,6/22/22,0,1,0,,,6/1/22,1,1,0,NA,,1.3,,V,1.6,,4/13/22,5.6,5/2/22,9.2,5/6/22,9.2,NA,,NA,0.0116,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAM
CAAM,4,5,C07,cohort 6,6/22/22,0,0,5,,,6/1/22,0,1,1,NA,,1.1,,V,1.5,,4/11/22,5.7,4/27/22,10.8,5/2/22,10.9,NA,,NA,0.0119,,1/10/22,1/27/22,2/17/22,1,0,0,LONG,CAAM
CAAM,4,5,D08,cohort 6,6/22/22,0,0,3,,,6/1/22,2,1,0,NA,,1.5,transplanted1/27; measured 2/3,V,1,,4/18/22,4,5/2/22,8.2,5/13/22,8.3,NA,,NA,0.0125,,1/10/22,1/27/22,2/17/22,1,0,0,LONG,CAAM
CAAM,1,12,B06,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,4/1/22,1.0 cm at death,NA,0.0026,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,1,12,C03,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.4,Petri dish,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,1,12,C09,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,2,8,A09,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.8,,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/4/22,,NA,0.0042,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,2,8,B08,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.8,3/3 petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/4/22,,NA,0.0045,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,3,9,A07,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.7,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0053,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,3,9,B10,cohort 7,6/22/22,0,0,1,,,6/1/22,4,0,0,NA,,1.1,3/3 late germ,,NA,not in yet,5/18/22,6.5,NA,NA,NA,NA,NA,,NA,0.0157,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,4,5,A11,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,4,5,B04,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.2,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0041,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAM
CAAM,1,12,C01,cohort 8,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/31/22,,NA,0.0051,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAM
CAAM,2,8,B12,cohort 8,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/23/22,,NA,0.0043,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAM
CAAM,2,8,C05,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,NA,NA,NA,NA,NO PLANT,1.1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,NO PLANT,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAM
CAAM,3,9,A09,cohort 8,6/22/22,0,0,2,,,6/1/22,1,0,0,NA,,1.4,,,NA,not in yet,5/31/22,2.1,NA,NA,NA,NA,NA,,NA,0.0056,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAM
CAAM,3,9,D04,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,2.1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0103,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAM
CAAM,4,5,A05,cohort 8,6/22/22,0,0,2,,,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,6/3/22,3.2,NA,NA,NA,NA,NA,,NA,0.0072,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAM
CAAM,4,5,E03,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.5,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0066,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAM
CAAN1,1,14,B12,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,2,0,NA,,1,coh 7 blk 2 rep 13,B,2.2,,3/7/22,NA,3/21/22,4.1,4/15/22,3.6,NA,,NA,0.0036,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAAN
CAAN1,1,14,C05,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,4,NA,ON SHORT SEASON BENCH,1.3,,B,5.3,,3/7/22,NA,3/14/22,5.5,4/15/22,5,NA,,NA,0.0078,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,CAAN
CAAN1,1,14,F02,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.9,,FL,10.7,,2/21/22,NA,3/7/22,NA,3/16/22,11.4,NA,,NA,0.0242,,9/20/21,10/7/21,10/28/21,1,10,0.0031,LONG,CAAN
CAAN1,1,14,F10,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,1,1,NA,ON SHORT SEASON BENCH,2.1,,FR,10.1,,2/11/22,NA,2/28/22,NA,3/4/22,10.4,NA,,NA,0.0183,,9/20/21,10/7/21,10/28/21,1,3,0.001,SHORT,CAAN
CAAN1,1,14,F12,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,1,NA,ON SHORT SEASON BENCH,0.8,coh 7 blk 3 rep 12,B,4.5,,3/4/22,NA,3/14/22,4.8,4/1/22,4.9,NA,,NA,0.0067,,9/20/21,10/7/21,10/28/21,1,1,5.00E-04,SHORT,CAAN
CAAN1,1,14,G03,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1,coh 4 blk 2 rep 13,FR,9.9,,2/14/22,NA,3/2/22,NA,3/7/22,9.1,5/23/22,,NA,0.0092,,9/20/21,10/7/21,10/28/21,1,1,6.00E-04,LONG,CAAN
CAAN1,2,9,A01,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,was an extra plant,FR,13.3,,1/10/22,NA,1/24/22,NA,2/9/22,NA,4/18/22,,NA,0.0258,,9/20/21,10/7/21,10/28/21,2,9,0.0041,LONG,CAAN
CAAN1,2,9,C01,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,1,NA,ON SHORT SEASON BENCH,1.5,coh 5 blk 1 rep 11,V,1.2,,4/13/22,2.2,4/27/22,2.1,NA,NA,NA,,NA,0.0051,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,CAAN
CAAN1,2,9,C09,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,0.7,coh 2 blk 2 rep 10,V,2.7,,3/7/22,NA,3/18/22,3.7,4/1/22,4.1,NA,,NA,0.0031,,9/20/21,10/7/21,10/28/21,1,0,0,LONG,CAAN
CAAN1,2,9,D02,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,coh 5 blk 1 rep 1,FL,4.3,,2/18/22,NA,3/4/22,NA,4/8/22,5,5/13/22,,NA,0.003,,9/20/21,10/7/21,10/28/21,1,1,3.00E-04,LONG,CAAN
CAAN1,2,9,E09,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,FR,19.1,,1/10/22,NA,1/21/22,NA,2/7/22,NA,5/23/22,,NA,0.0479,,9/20/21,10/7/21,10/28/21,3,13,0.0071,LONG,CAAN
CAAN1,2,9,G09,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,9,NA,ON SHORT SEASON BENCH,0.9,,FR,16.7,,12/31/21,NA,1/10/22,NA,1/31/22,NA,NA,,NA,0.0262,,9/20/21,10/7/21,10/28/21,5,9,0.0077,SHORT,CAAN
CAAN1,3,5,D04,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.3,coh 3 blk 3 rep 12,FR,8.7,,2/16/22,NA,3/2/22,NA,3/9/22,8.7,NA,,NA,0.0095,,9/20/21,10/7/21,10/28/21,1,2,9.00E-04,LONG,CAAN
CAAN1,3,5,E01,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,3,NA,ON SHORT SEASON BENCH,0.9,coh 1 blk 2 rep 16,FL,5.7,,NA,NA,3/14/22,6.6,4/15/22,7.2,NA,,NA,0.0082,,9/20/21,10/7/21,10/28/21,1,0,0,SHORT,CAAN
CAAN1,3,5,E05,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.4,,FR,12.9,,1/18/22,NA,1/28/22,NA,2/11/22,NA,4/27/22,,NA,0.0322,,9/20/21,10/7/21,10/28/21,3,14,0.007,LONG,CAAN
CAAN1,3,5,E09,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,5,NA,ON SHORT SEASON BENCH,1,,FR,10.6,,1/27/22,NA,2/16/22,NA,3/2/22,NA,NA,,NA,0.0161,,9/20/21,10/7/21,10/28/21,2,5,0.002,SHORT,CAAN
CAAN1,3,5,F04,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.1,coh 6 blk 1 rep 15,FR,13.3,,2/11/22,NA,2/25/22,NA,3/7/22,NA,NA,,NA,0.0185,,9/20/21,10/7/21,10/28/21,3,4,0.0021,LONG,CAAN
CAAN1,3,5,G03,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,2,NA,ON SHORT SEASON BENCH,1.1,,FR,10.4,,1/27/22,NA,2/14/22,NA,2/21/22,NA,NA,,NA,0.0125,,9/20/21,10/7/21,10/28/21,1,4,0.0017,SHORT,CAAN
CAAN1,4,9,A09,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,1,6,NA,ON SHORT SEASON BENCH,1.3,,,NA,,3/4/22,NA,3/14/22,10.7,4/7/22,14.5,NA,,NA,0.0204,,9/20/21,10/7/21,10/28/21,1,1,2.00E-04,SHORT,CAAN
CAAN1,4,9,A11,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,N/A,N/A,N/A,N/A,DEAD,1.3,,FR,16.2,,1/24/22,NA,2/9/22,NA,2/16/22,15.9,4/13/22,height recorded 4/4,NA,0.0356,,9/20/21,10/7/21,10/28/21,2,9,0.0047,LONG,CAAN
CAAN1,4,9,B14,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,0.6,con1 blk1 rep 11,FR,5.2,,2/11/22,NA,2/25/22,NA,4/4/22,4.9,NA,,NA,0.0057,,9/20/21,10/7/21,10/28/21,1,0,0,LONG,CAAN
CAAN1,4,9,C07,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH- AC,6/1/22,NA,NA,NA,NA,ON SHORT SEASON BENCH- AC,1.1,coh 2 blk 2 rep 5,V,1,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0032, ,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,CAAN
CAAN1,4,9,D10,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,coh 4 blk 2 rep 9,FR,8.6,,1/24/22,NA,2/9/22,NA,3/30/22,8.6,4/27/22,,NA,0.0155,,9/20/21,10/7/21,10/28/21,2,3,0.0018,LONG,CAAN
CAAN1,4,9,E13,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,0,0,2,NA,ON SHORT SEASON BENCH,1,coh 2 blk 2 rep 7 ,B,2.9,,3/16/22,3.4,3/30/22,3.6,4/7/22,4.2,NA,already marked for flower no data,NA,0.0046,,9/20/21,10/7/21,10/28/21,1,0,0,SHORT,CAAN
CAAN1,1,14,A09,cohort 2,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.4,,FR,11.6,,2/16/22,NA,2/25/22,NA,3/4/22,12.1,5/11/22,,NA,0.0176,,10/11/21,10/28/21,11/18/21,1,6,0.0027,LONG,CAAN
CAAN1,1,14,C11,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.9,,FL,5,,2/18/22,NA,3/4/22,NA,3/28/22,5.5,5/23/22,,NA,0.0037,,10/11/21,10/28/21,11/18/21,1,2,7.00E-04,LONG,CAAN
CAAN1,2,9,C05,cohort 2,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.4,,FR,6.4,,2/18/22,NA,2/28/22,NA,3/11/22,6.5,5/11/22,,NA,0.0047,,10/11/21,10/28/21,11/18/21,1,1,5.00E-04,LONG,CAAN
CAAN1,2,9,E03,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,3,NA,,0.6,coh 4 blk 2 rep 14 (11/2),B,5.7,,3/4/22,NA,3/14/22,5.9,4/13/22,6.8,NA,already had pick for fruit but no record,NA,0.0065,,10/11/21,10/28/21,11/18/21,3,0,0,LONG,CAAN
CAAN1,2,9,F06,cohort 2,6/22/22,0,0,2,,,6/1/22,0,0,2,NA,,0.3,,B,4.1,,3/4/22,NA,3/16/22,4.7,4/15/22,5.4,NA,,NA,0.0032,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN
CAAN1,3,5,A11,cohort 2,6/22/22,0,0,2,,,6/1/22,1,0,1,NA,,0.8,coh 5 blk 3 rep 3 (11/2),V,1.2,,3/28/22,1.6,5/31/22,1.2,NA,NA,NA,,NA,7.00E-04,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN
CAAN1,3,5,D02,cohort 2,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,NA,NA,NA,NA,NO PLANT,0.4,,,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,0,NO PLANT,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN
CAAN1,3,5,F06,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,0.6,,FL,7.6,,1/31/22,NA,2/18/22,NA,3/16/22,7.1,NA,,NA,0.0076,,10/11/21,10/28/21,11/18/21,1,1,6.00E-04,LONG,CAAN
CAAN1,3,5,G13,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,4,0,4,NA,,0.5,,FL,6.2,,1/27/22,NA,2/7/22,NA,4/7/22,6.8,NA,,NA,0.0066,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN
CAAN1,4,9,D02,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,NA,,FR,8,,2/1/22,NA,2/21/22,8.4,4/11/22,8.4,NA,,NA,0.009,,10/11/21,10/28/21,11/18/21,1,2,2.00E-04,LONG,CAAN
CAAN1,4,9,E07,cohort 2,6/22/22,0,0,2,,,6/1/22,0,0,2,NA,,0.5,,B,4,,NA,NA,3/16/22,6.6,4/7/22,5.4,NA,,NA,0.0058,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN
CAAN1,4,9,E09,cohort 2,6/22/22,0,1,0,,,6/1/22,0,1,2,NA,,0.8,coh 1 blk 3 rep 5 11/2,FL,9.8,,NA,NA,3/11/22,4.1,5/6/22,4.1,NA,,NA,0.0026,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN
CAAN1,1,14,A05,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,0.9,,FR,8.8,,2/7/22,NA,2/21/22,NA,3/4/22,8.6,NA,,NA,0.0121,,11/1/21,11/18/21,12/9/21,1,3,0.0014,LONG,CAAN
CAAN1,1,14,B04,cohort 3,6/22/22,0,0,4,,,6/1/22,0,0,2,NA,,0.6,cohort 2,FL,5,,2/7/22,NA,2/21/22,5.5,NA,NA,NA,,NA,0.0037,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAAN
CAAN1,1,14,C07,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.8,11/23 from cohort 3,FL,8.5,,2/21/22,NA,3/9/22,8.7,3/16/22,9.1,5/11/22,,NA,0.0132,,11/1/21,11/18/21,12/9/21,1,5,0.0021,LONG,CAAN
CAAN1,1,14,E07,cohort 3,6/22/22,0,0,3,,,6/1/22,0,0,0,NA,,0.7,11/23 from cohort 3b,V,0.6,,4/15/22,2,NA,NA,NA,NA,NA,,NA,0.0041,,11/1/21,11/18/21,12/9/21,3,11,0.007,LONG,CAAN
CAAN1,2,9,B02,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,5,NA,,1.3,,FR,13.1,,2/14/22,NA,2/25/22,NA,3/11/22,12.7,NA,,NA,0.0184,,11/1/21,11/18/21,12/9/21,3,5,0.0024,LONG,CAAN
CAAN1,2,9,E13,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,7,0,7,NA,,0.9,11/23 from cohort 3,B,3.4,,3/7/22,NA,3/18/22,4.5,5/20/22,5,NA,,NA,0.0044,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAAN
CAAN1,2,9,F02,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.5,cohort 2,FL,5.8,,2/14/22,NA,3/4/22,NA,3/30/22,6,5/11/22,,NA,0.0029,,11/1/21,11/18/21,12/9/21,1,1,5.00E-04,LONG,CAAN
CAAN1,2,9,F10,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,0.7,11/23 from cohort 3b,FR,12,,2/11/22,NA,2/21/22,NA,3/4/22,NA,NA,,NA,0.011,,11/1/21,11/18/21,12/9/21,1,6,0.0026,LONG,CAAN
CAAN1,3,5,C09,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,0.7,11/23 from cohort 3b,FL,4.5,,2/16/22,NA,3/2/22,NA,4/6/22,4.1,NA,Picked but without data for fruit,NA,0.0022,,11/1/21,11/18/21,12/9/21,1,2,0.001,LONG,CAAN
CAAN1,3,5,D10,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,5,NA,,1,,FR,13.3,,1/27/22,NA,2/9/22,NA,2/16/22,NA,NA,,NA,0.0173,,11/1/21,11/18/21,12/9/21,4,11,0.0044,LONG,CAAN
CAAN1,3,5,E03,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,0.7,11/23 from cohort 3b petri,FR,10.7,,2/1/22,NA,2/16/22,NA,3/9/22,11.1,NA,,NA,0.0127,,11/1/21,11/18/21,12/9/21,1,3,0.0016,LONG,CAAN
