,Pop,Bench,Block,Position,Cohort,long.repro.census.date,long.flower.bud.count,long.mature.fruit.count,long.pedicel.count,long.STTO.BH.height.cm,long.repro.notes,short.repro.census.date,short.flower.bud.count,short.mature.fruit.count,short.pedicel.count,short.STTO.BH.height.cm,short.repro.notes,transplant.height.cm,transplant.height.notes,Mid.Season.Height.Pheno.Stage,Mid.Season.Height.cm,Mid.Season.Height.Notes,First.Bud.Date,first.bud.height.cm,First.Flower.Date,first.flower.height.cm,First.Fruit.Date,first.fruit.height.cm,Death.Date,phenology.notes,biomass.BGB.STTO.BH.g,total.ABG.biomass,biomass.notes,plant.date,transplant.date,rando.date,long.fruit.count.seeds,long.seed.counts,long.seed.weight.g,Season,Species,First.Bud.Date.jday,First.Flower.Date.jday,First.Fruit.Date.jday,rando.date.jday,Bud.season_days,Bud.data_days,Bud.perc_complete,Bud.chilling_Hours,Bud.utah_Model,Bud.chill_portions,Bud.GDH,Flower.season_days,Flower.data_days,Flower.perc_complete,Flower.chilling_Hours,Flower.utah_Model,Flower.chill_portions,Flower.GDH,Fruit.season_days,Fruit.data_days,Fruit.perc_complete,Fruit.chilling_Hours,Fruit.utah_Model,Fruit.chill_portions,Fruit.GDH,Bud.PTU,flower.PTU,fruit.PTU,bud.to.fruit.PTU
51,CAAN1,2,9,D12,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.9,,V,1.5,,NA,NA,NA,NA,NA,NA,4/20/22,1/3 cm at death,NA,0.0046,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAN,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,CAAN1,2,9,D14,cohort 5,6/22/22,0,1,2,,,6/1/22,0,1,2,NA,,0.8,1/11 petri,V,1.4,,4/20/22,4.8,4/27/22,6.9,5/2/22,7.4,NA,,NA,0.0168,,12/13/21,12/30/21,1/20/22,1,0,0,LONG,CAAN,110,117,122,20,91,91,100,386,-0.5,10.90189401,18427.60337,98,98,100,386,-55,10.90189401,19969.89118,103,103,100,386,-97.5,10.90189401,20986.37287,16395.98614,18276.69536,19704.15059,3528.243539
53,CAAN1,2,9,E03,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,3,NA,,0.6,coh 4 blk 2 rep 14 (11/2),B,5.7,,3/4/22,NA,3/14/22,5.9,4/13/22,6.8,NA,already had pick for fruit but no record,NA,0.0065,,10/11/21,10/28/21,11/18/21,3,0,0,LONG,CAAN,63,73,103,322,107,107,100,821,950.5,45.87234531,15551.43829,117,117,100,871,968,46.05132038,17626.58014,147,147,100,898,785,47.04849389,24448.17496,12020.29482,13767.83712,20621.49867,8790.492095
54,CAAN1,2,9,E09,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,FR,19.1,,1/10/22,NA,1/21/22,NA,2/7/22,NA,5/23/22,,NA,0.0479,,9/20/21,10/7/21,10/28/21,3,13,0.0071,LONG,CAAN,10,21,38,301,75,75,100,441,646.5,33.82728365,11468.78619,86,86,100,551,748.5,38.29194184,13089.46194,103,103,100,700,863.5,43.47749439,15849.13445,7878.749027,9051.197011,11102.90928,3334.433134
55,CAAN1,2,9,E13,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,7,0,7,NA,,0.9,11/23 from cohort 3,B,3.4,,3/7/22,NA,3/18/22,4.5,5/20/22,5,NA,,NA,0.0044,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAAN,66,77,140,343,89,89,100,757,803.5,37.95265813,12572.41372,100,100,100,782,786,37.95265813,15033.19167,163,163,100,831,285,38.94983163,29159.3185,9978.571079,12141.63576,28578.04653,18764.74546
56,CAAN1,2,9,F02,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.5,cohort 2,FL,5.8,,2/14/22,NA,3/4/22,NA,3/30/22,6,5/11/22,,NA,0.0029,,11/1/21,11/18/21,12/9/21,1,1,0.0005,LONG,CAAN,45,63,89,343,68,68,100,619,730.5,33.57899568,8660.00708,86,86,100,727,785,37.77368306,12040.42635,112,112,100,788,720.5,38.94983163,17713.4275,6790.113914,9562.689647,14760.63368,8131.363096
57,CAAN1,2,9,F06,cohort 2,6/22/22,0,0,2,,,6/1/22,0,0,2,NA,,0.3,,B,4.1,,3/4/22,NA,3/16/22,4.7,4/15/22,5.4,NA,,NA,0.0032,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN,63,75,105,322,107,107,100,821,950.5,45.87234531,15551.43829,119,119,100,871,954,46.05132038,18153.1039,149,149,100,898,781.5,47.04849389,24902.82761,12020.29482,14194.14729,20984.23137,9153.224791
58,CAAN1,2,9,F10,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,0.7,11/23 from cohort 3b,FR,12,,2/11/22,NA,2/21/22,NA,3/4/22,NA,NA,,NA,0.011,,11/1/21,11/18/21,12/9/21,1,6,0.0026,LONG,CAAN,42,52,63,343,65,65,100,614,727,33.57899568,8051.821028,75,75,100,657,757,34.58420648,10070.82512,86,86,100,727,785,37.77368306,12040.42635,6251.444677,7879.178594,9562.689647,3500.876545
59,CAAN1,2,9,G09,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,9,NA,ON SHORT SEASON BENCH,0.9,,FR,16.7,,12/31/21,NA,1/10/22,NA,1/31/22,NA,NA,,NA,0.0262,,9/20/21,10/7/21,10/28/21,5,9,0.0077,SHORT,CAAN,365,10,31,301,65,65,100,372,531,26.73724497,10308.60909,75,75,100,441,646.5,33.82728365,11468.78619,96,96,100,649,815.5,42.22643771,14674.25376,7017.279297,7878.749027,10200.10345,3259.50052
60,CAAN1,2,9,G13,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,0.4,,FR,14.8,,2/7/22,NA,2/23/22,NA,3/7/22,NA,NA,,NA,0.0144,,11/22/21,12/9/21,12/30/21,1,3,0.0012,LONG,CAAN,38,54,66,364,40,40,100,356,362.5,18.02194371,5720.138688,56,56,100,446,413,20.02903161,8809.969335,68,68,100,519,442,22.39560616,11068.6894,4246.130032,6785.865616,8672.16226,4578.586637
61,CAAN1,3,5,A01,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.8,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAN,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,CAAN1,3,5,A03,cohort 6,6/22/22,0,0,3,,,6/1/22,0,0,2,NA,,0.5,,V,0.7,,3/25/22,1.7,4/4/22,3,4/7/22,3.2,NA,,NA,0.0056,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAN,84,94,97,48,37,37,100,160,-6,3.36845165,7531.957259,47,47,100,164,-50.5,4.365625159,9719.185835,50,50,100,164,-83,4.365625159,10378.55011,6708.302942,8873.904036,9698.090027,3230.858826
63,CAAN1,3,5,A05,cohort 8,6/22/22,0,0,2,,,6/1/22,1,0,1,NA,,1.4,,,NA,not in yet,5/23/22,1.4,5/31/22,2.6,NA,NA,NA,,NA,0.0086,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAAN,143,151,NA,104,40,40,100,27,-388.5,0,8868.008573,48,48,100,27,-539.5,0,10788.67149,NA,NA,NA,NA,NA,NA,NA,11562.58088,14555.56384,NA,NA
64,CAAN1,3,5,A07,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,5,NA,,1,,V,1.1,,3/25/22,4.2,4/4/22,8.2,4/13/22,9.3,NA,,NA,0.0114,,1/10/22,1/27/22,2/17/22,2,1,0.0013,LONG,CAAN,84,94,103,48,37,37,100,160,-6,3.36845165,7531.957259,47,47,100,164,-50.5,4.365625159,9719.185835,56,56,100,180,-117.5,4.365625159,11853.5486,6708.302942,8873.904036,11075.20532,4607.974116
65,CAAN1,3,5,A11,cohort 2,6/22/22,0,0,2,,,6/1/22,1,0,1,NA,,0.8,coh 5 blk 3 rep 3 (11/2),V,1.2,,3/28/22,1.6,5/31/22,1.2,NA,NA,NA,,NA,0.0007,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN,87,151,NA,322,131,131,100,879,889,46.05132038,20792.97466,195,195,100,925,245.5,47.04849389,35236.84645,NA,NA,NA,NA,NA,NA,NA,16840.51486,35177.06251,NA,NA
66,CAAN1,3,5,A13,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1,,B,13.5,,3/7/22,NA,3/21/22,8.9,3/30/22,8.8,NA,,NA,0.0121,,12/13/21,12/30/21,1/20/22,1,2,0.0011,LONG,CAAN,66,80,89,20,47,47,100,328,207,9.9047205,8454.069117,61,61,100,355,178,9.9047205,11658.94551,70,70,100,359,124,10.90189401,13595.0829,6702.64293,9448.35752,11484.70553,4947.332611
67,CAAN1,3,5,B02,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1,,FR,13.9,,2/7/22,NA,2/18/22,NA,3/2/22,NA,NA,,NA,0.0116,,11/22/21,12/9/21,12/30/21,2,7,0.003,LONG,CAAN,38,49,61,364,40,40,100,356,362.5,18.02194371,5720.138688,51,51,100,397,381,19.02715451,8000.407738,63,63,100,489,419,22.21663109,10116.29324,4246.130032,6111.692532,7939.142553,3845.56693
68,CAAN1,3,5,B06,cohort 5,6/22/22,0,0,3,,,6/1/22,1,0,1,NA,,0.5,,V,0.6,,4/29/22,3.6,5/4/22,4.1,NA,NA,NA,,NA,0.0041,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAAN,119,124,NA,20,100,100,100,386,-69.5,10.90189401,20380.91043,105,105,100,386,-126.5,10.90189401,21418.08136,NA,NA,NA,NA,NA,NA,NA,18810.6407,20363.89458,NA,NA
69,CAAN1,3,5,B08,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAAN,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,CAAN1,3,5,B12,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,1,,FR,13.2,,2/7/22,NA,2/18/22,NA,3/2/22,NA,NA,,NA,0.016,,11/22/21,12/9/21,12/30/21,2,9,0.0033,LONG,CAAN,38,49,61,364,40,40,100,356,362.5,18.02194371,5720.138688,51,51,100,397,381,19.02715451,8000.407738,63,63,100,489,419,22.21663109,10116.29324,4246.130032,6111.692532,7939.142553,3845.56693
71,CAAN1,3,5,C07,cohort 6,6/22/22,0,0,0,,,6/1/22,1,0,0,NA,,0.7,,V,0.6,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAAN,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,CAAN1,3,5,C09,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,0.7,11/23 from cohort 3b,FL,4.5,,2/16/22,NA,3/2/22,NA,4/6/22,4.1,NA,Picked but without data for fruit,NA,0.0022,,11/1/21,11/18/21,12/9/21,1,2,0.001,LONG,CAAN,47,61,96,343,70,70,100,624,737,34.58420648,9083.61442,84,84,100,727,780.5,37.77368306,11620.01756,119,119,100,788,667,38.94983163,19273.51753,7088.688184,9245.551372,16483.12582,9564.91959
73,CAAN1,3,5,C11,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,1,,V,1.3,,3/25/22,2.6,4/6/22,7.4,4/11/22,8.6,NA,,NA,0.0074,,1/10/22,1/27/22,2/17/22,1,3,0.0018,LONG,CAAN,84,96,101,48,37,37,100,160,-6,3.36845165,7531.957259,49,49,100,164,-70,4.365625159,10189.90311,54,54,100,164,-121.5,4.365625159,11424.21097,6708.302942,9394.437632,10709.31752,4242.086318
74,CAAN1,3,5,D02,cohort 2,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,NA,NA,NA,NA,NO PLANT,0.4,,,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,0,NO PLANT,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN,NA,NA,NA,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,CAAN1,3,5,D04,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.3,coh 3 blk 3 rep 12,FR,8.7,,2/16/22,NA,3/2/22,NA,3/9/22,8.7,NA,,NA,0.0095,,9/20/21,10/7/21,10/28/21,1,2,0.0009,LONG,CAAN,47,61,68,301,112,112,100,730,876.5,44.48270518,17708.88586,126,126,100,833,920,47.67218176,20245.289,133,133,100,869,945,47.85115683,21609.73766,12639.05862,14795.9218,15929.03403,3460.457378
76,CAAN1,3,5,D06,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1,1/11 petri,V,1.6,,3/18/22,4.1,NA,NA,4/6/22,9.4,NA,Already picked for flower but no data,NA,0.0071,,12/13/21,12/30/21,1/20/22,1,2,0.0011,LONG,CAAN,77,NA,96,20,58,58,100,353,189.5,9.9047205,10914.84707,NA,NA,NA,NA,NA,NA,NA,77,77,100,359,70.5,10.90189401,15155.17292,8865.707613,NA,13207.19767,4541.337249
77,CAAN1,3,5,D10,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,5,NA,,1,,FR,13.3,,1/27/22,NA,2/9/22,NA,2/16/22,NA,NA,,NA,0.0173,,11/1/21,11/18/21,12/9/21,4,11,0.0044,LONG,CAAN,27,40,47,343,50,50,100,504,647,31.31041382,5380.79822,63,63,100,611,729,33.57899568,7627.679911,70,70,100,624,737,34.58420648,9083.61442,4147.363012,5874.251129,7088.688184,3064.108558
78,CAAN1,3,5,D12,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.5,,FR,6.3,,2/16/22,NA,2/28/22,NA,3/14/22,6.7,NA,,NA,0.0405,,11/22/21,12/9/21,12/30/21,1,2,0.0013,LONG,CAAN,47,59,73,364,49,49,100,386,375.5,19.02715451,7579.890098,61,61,100,489,422.5,22.21663109,9697.146148,75,75,100,539,441,22.39560616,12611.84387,5782.279365,7526.555015,10003.82313,4392.025728
79,CAAN1,3,5,E01,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,3,NA,ON SHORT SEASON BENCH,0.9,coh 1 blk 2 rep 16,FL,5.7,,NA,NA,3/14/22,6.6,4/15/22,7.2,NA,,NA,0.0082,,9/20/21,10/7/21,10/28/21,1,0,0,SHORT,CAAN,NA,73,105,301,NA,NA,NA,NA,NA,NA,NA,138,138,100,883,942,47.85115683,22740.83963,170,170,100,910,755.5,48.84833034,30017.08711,NA,16860.60238,24076.99663,NA
80,CAAN1,3,5,E03,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,0.7,11/23 from cohort 3b petri,FR,10.7,,2/1/22,NA,2/16/22,NA,3/9/22,11.1,NA,,NA,0.0127,,11/1/21,11/18/21,12/9/21,1,3,0.0016,LONG,CAAN,32,47,68,343,55,55,100,545,685.5,32.327939,6200.195536,70,70,100,624,737,34.58420648,9083.61442,91,91,100,763,805.5,37.95265813,12984.46622,4754.464498,7088.688184,10378.6636,5728.930582
81,CAAN1,3,5,E05,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.4,,FR,12.9,,1/18/22,NA,1/28/22,NA,2/11/22,NA,4/27/22,,NA,0.0322,,9/20/21,10/7/21,10/28/21,3,14,0.007,LONG,CAAN,18,28,42,301,83,83,100,526,728.5,37.94643633,12584.02562,93,93,100,622,795,42.22643771,14163.12552,107,107,100,720,866.5,43.47749439,16677.09247,8716.240312,9818.57805,11801.81511,3195.11563
82,CAAN1,3,5,E07,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,2,NA,,0.8,,FR,11.7,,2/16/22,NA,2/28/22,NA,3/7/22,NA,NA,,NA,0.0141,,11/22/21,12/9/21,12/30/21,1,8,0.0043,LONG,CAAN,47,59,66,364,49,49,100,386,375.5,19.02715451,7579.890098,61,61,100,489,422.5,22.21663109,9697.146148,68,68,100,519,442,22.39560616,11068.6894,5782.279365,7526.555015,8672.16226,3060.364854
83,CAAN1,3,5,E09,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,5,NA,ON SHORT SEASON BENCH,1,,FR,10.6,,1/27/22,NA,2/16/22,NA,3/2/22,NA,NA,,NA,0.0161,,9/20/21,10/7/21,10/28/21,2,5,0.002,SHORT,CAAN,27,47,61,301,92,92,100,610,786.5,41.20891253,14006.06966,112,112,100,730,876.5,44.48270518,17708.88586,126,126,100,833,920,47.67218176,20245.289,9697.733444,12639.05862,14795.9218,5220.971746
84,CAAN1,3,5,F02,cohort 5,6/22/22,0,0,4,,,6/1/22,2,0,1,NA,,0.6,1/11 petri,V,0.9,,4/18/22,3.7,4/29/22,5.6,5/13/22,5.8,NA,,NA,0.0084,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAAN,108,119,133,20,89,89,100,386,11,10.90189401,17914.31936,100,100,100,386,-69.5,10.90189401,20380.91043,114,114,100,402,-190.5,10.90189401,23486.88015,15947.59567,18810.6407,22727.64771,7007.376713
85,CAAN1,3,5,F04,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.1,coh 6 blk 1 rep 15,FR,13.3,,2/11/22,NA,2/25/22,NA,3/7/22,NA,NA,,NA,0.0185,,9/20/21,10/7/21,10/28/21,3,4,0.0021,LONG,CAAN,42,56,66,301,107,107,100,720,866.5,43.47749439,16677.09247,121,121,100,811,918.5,46.66633744,19256.1968,131,131,100,863,943,47.85115683,21197.68516,11801.81511,13901.13031,15528.94151,3916.757977
86,CAAN1,3,5,F06,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,0.6,,FL,7.6,,1/31/22,NA,2/18/22,NA,3/16/22,7.1,NA,,NA,0.0076,,10/11/21,10/28/21,11/18/21,1,1,0.0006,LONG,CAAN,31,49,75,322,75,75,100,637,841.5,40.42660126,9559.994264,93,93,100,729,908,42.68286873,13015.14401,119,119,100,871,954,46.05132038,18153.1039,7107.338192,9875.706522,14194.14729,7213.248599
87,CAAN1,3,5,F08,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,1,,FR,15.5,,2/11/22,NA,2/23/22,NA,3/9/22,16.5,NA,,NA,0.0158,,11/22/21,12/9/21,12/30/21,2,4,0.0019,LONG,CAAN,42,54,68,364,44,44,100,376,365.5,18.02194371,6548.096705,56,56,100,446,413,20.02903161,8809.969335,70,70,100,525,444,22.39560616,11480.7419,4945.035858,6785.865616,9072.254784,4316.850501
88,CAAN1,3,5,F10,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,0.5,,FR,12.4,,2/11/22,NA,2/21/22,NA,3/4/22,NA,NA,,NA,0.0157,,11/22/21,12/9/21,12/30/21,2,5,0.0026,LONG,CAAN,42,52,63,364,44,44,100,376,365.5,18.02194371,6548.096705,54,54,100,419,395.5,19.02715451,8567.100794,65,65,100,489,423.5,22.21663109,10536.70202,4945.035858,6572.769775,8256.280828,3500.876545
89,CAAN1,3,5,G03,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,2,NA,ON SHORT SEASON BENCH,1.1,,FR,10.4,,1/27/22,NA,2/14/22,NA,2/21/22,NA,NA,,NA,0.0125,,9/20/21,10/7/21,10/28/21,1,4,0.0017,SHORT,CAAN,27,45,52,301,92,92,100,610,786.5,41.20891253,14006.06966,110,110,100,725,870,43.47749439,17285.27852,117,117,100,763,896.5,44.48270518,18696.09656,9697.733444,12340.48435,13429.54903,3854.598968
90,CAAN1,3,5,G05,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,0.9,11/23 from cohort 3b,FR,13.1,,2/11/22,NA,2/23/22,NA,3/4/22,NA,NA,,NA,0.0103,,11/1/21,11/18/21,12/9/21,2,2,0.0009,LONG,CAAN,42,54,63,343,65,65,100,614,727,33.57899568,8051.821028,77,77,100,684,774.5,35.58608358,10313.69366,86,86,100,727,785,37.77368306,12040.42635,6251.444677,8092.274435,9562.689647,3500.876545
91,CAAN1,3,5,G13,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,4,0,4,NA,,0.5,,FL,6.2,,1/27/22,NA,2/7/22,NA,4/7/22,6.8,NA,,NA,0.0066,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAAN,27,38,97,322,71,71,100,598,812.5,39.40907608,8891.810166,82,82,100,688,889.5,41.67765793,10734.87496,141,141,100,882,819.5,47.04849389,22973.17648,6604.968183,8010.144022,19244.38338,12762.19858
92,CAAN1,4,9,A01,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.2,,FL,10.2,,2/9/22,NA,2/18/22,NA,3/2/22,10.1,4/27/22,height recorded 4/4,NA,0.0175,,11/22/21,12/9/21,12/30/21,2,8,0.0042,LONG,CAAN,40,49,61,364,42,42,100,373,367.5,18.02194371,6123.955589,51,51,100,397,381,19.02715451,8000.407738,63,63,100,489,419,22.21663109,10116.29324,4567.842311,6111.692532,7939.142553,3536.049274
93,CAAN1,4,9,A03,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,0.8,,FR,10.8,,3/2/22,NA,3/11/22,10.3,4/11/22,11.1,NA,,NA,0.0091,,12/13/21,12/30/21,1/20/22,4,0,0,LONG,CAAN,61,70,101,20,42,42,100,298,184,9.725745432,7501.672959,51,51,100,336,210,9.9047205,9308.948457,82,82,100,359,19,10.90189401,16389.48079,5969.623223,7470.640584,14522.07755,8755.806285
94,CAAN1,4,9,A05,cohort 4,6/22/22,0,0,3,,,6/1/22,0,1,2,NA,,1,,FR,8,,2/14/22,NA,2/28/22,NA,3/16/22,8,NA,,NA,0.0303,,11/22/21,12/9/21,12/30/21,1,2,0.0014,LONG,CAAN,45,59,75,364,47,47,100,381,369,18.02194371,7156.282758,61,61,100,489,422.5,22.21663109,9697.146148,77,77,100,539,427,22.39560616,13138.36764,5483.705096,7526.555015,10430.1333,5107.271535
95,CAAN1,4,9,A07,cohort 6,6/22/22,NA,NA,NA,,nothing written down,6/1/22,0,1,2,NA,,0.8,,V,1.5,,3/28/22,5.4,4/4/22,8.4,4/7/22,9,NA,,NA,0.0078,,1/10/22,1/27/22,2/17/22,1,2,0.0016,LONG,CAAN,87,94,97,48,40,40,100,161,-13.5,3.36845165,8198.348295,47,47,100,164,-50.5,4.365625159,9719.185835,50,50,100,164,-83,4.365625159,10378.55011,7294.221506,8873.904036,9698.090027,2544.006289
96,CAAN1,4,9,A09,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,1,6,NA,ON SHORT SEASON BENCH,1.3,,,NA,,3/4/22,NA,3/14/22,10.7,4/7/22,14.5,NA,,NA,0.0204,,9/20/21,10/7/21,10/28/21,1,1,0.0002,SHORT,CAAN,63,73,97,301,128,128,100,833,924.5,47.67218176,20665.69779,138,138,100,883,942,47.85115683,22740.83963,162,162,100,894,793.5,48.84833034,28087.43598,15113.06008,16860.60238,22337.14864,7413.376805
97,CAAN1,4,9,A11,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,N/A,N/A,N/A,N/A,DEAD,1.3,,FR,16.2,,1/24/22,NA,2/9/22,NA,2/16/22,15.9,4/13/22,height recorded 4/4,NA,0.0356,,9/20/21,10/7/21,10/28/21,2,9,0.0047,LONG,CAAN,24,40,47,301,89,89,100,577,763.5,39.35701903,13576.04458,105,105,100,717,868.5,43.47749439,16252.95135,112,112,100,730,876.5,44.48270518,17708.88586,9382.601568,11424.62156,12639.05862,3353.790098
98,CAAN1,4,9,B02,cohort 6,6/22/22,0,0,6,,,6/1/22,0,0,5,NA,,1,,V,2.4,,3/23/22,7.9,3/28/22,10,4/20/22,10.4,NA,Already marked fruiting no data,NA,0.0141,,1/10/22,1/27/22,2/17/22,1,1,0.0005,LONG,CAAN,82,87,110,48,35,35,100,160,5.5,3.36845165,7186.016684,40,40,100,161,-13.5,3.36845165,8198.348295,63,63,100,191,-141,4.365625159,13462.33355,6202.379047,7294.221506,12583.22611,6655.742935
99,CAAN1,4,9,B04,cohort 8,6/22/22,0,0,0,,,6/1/22,0,2,2,NA,,1,,,NA,not in yet,5/4/22,3,5/9/22,4.1,5/13/22,4.1,NA,,NA,0.0053,,3/7/22,3/24/22,4/14/22,1,2,0.0004,LONG,CAAN,124,129,133,104,21,21,100,11,-149.5,0,4599.262945,26,26,100,13,-196,0,5865.141513,30,30,100,27,-213.5,0,6668.061736,5475.92923,6829.179077,7839.682362,2723.43184
100,CAAN1,4,9,B10,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1,,FR,11,,2/11/22,NA,2/18/22,NA,3/2/22,11,NA,height recorded 4/4,NA,0.0128,,11/22/21,12/9/21,12/30/21,1,5,0.0024,LONG,CAAN,42,49,61,364,44,44,100,376,365.5,18.02194371,6548.096705,51,51,100,397,381,19.02715451,8000.407738,63,63,100,489,419,22.21663109,10116.29324,4945.035858,6111.692532,7939.142553,3183.73827
101,CAAN1,4,9,B12,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,1.2,1/11 late germ,V,1.1,,3/28/22,7.4,4/1/22,7.9,4/7/22,8.4,NA,,NA,0.0056,,12/13/21,12/30/21,1/20/22,1,0,0,LONG,CAAN,87,91,97,20,68,68,100,356,127,9.9047205,13163.61811,72,72,100,359,113.5,10.90189401,14025.67148,78,78,100,359,57.5,10.90189401,15343.81993,11106.98154,11948.46719,13510.85006,2544.006289
102,CAAN1,4,9,B14,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,0.6,con1 blk1 rep 11,FR,5.2,,2/11/22,NA,2/25/22,NA,4/4/22,4.9,NA,,NA,0.0057,,9/20/21,10/7/21,10/28/21,1,0,0,LONG,CAAN,42,56,94,301,107,107,100,720,866.5,43.47749439,16677.09247,121,121,100,811,918.5,46.66633744,19256.1968,159,159,100,894,826,48.84833034,27428.0717,11801.81511,13901.13031,21512.96265,9900.779118
